ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/12/753/001	EMEA/H/C/002052	0.3 mg	Solution for injection	Subcutaneous use	ampoule (glass)	1 ml	6 ampoules	signifor	Signifor	EU/1/12/753	pasireotide	pasireotide	H01CB05	Recordati Rare Diseases	https://www.ema.europa.eu/en/medicines/human/EPAR/signifor	Authorised
EU/1/12/753/002	EMEA/H/C/002052	0.3 mg	Solution for injection	Subcutaneous use	ampoule (glass)	1 ml	18 ampoules	signifor	Signifor	EU/1/12/753	pasireotide	pasireotide	H01CB05	Recordati Rare Diseases	https://www.ema.europa.eu/en/medicines/human/EPAR/signifor	Authorised
EU/1/12/753/003	EMEA/H/C/002052	0.3 mg	Solution for injection	Subcutaneous use	ampoule (glass)	1 ml	30 ampoules	signifor	Signifor	EU/1/12/753	pasireotide	pasireotide	H01CB05	Recordati Rare Diseases	https://www.ema.europa.eu/en/medicines/human/EPAR/signifor	Authorised
EU/1/12/753/004	EMEA/H/C/002052	0.3 mg	Solution for injection	Subcutaneous use	ampoule (glass)	1 ml	60 ampoules	signifor	Signifor	EU/1/12/753	pasireotide	pasireotide	H01CB05	Recordati Rare Diseases	https://www.ema.europa.eu/en/medicines/human/EPAR/signifor	Authorised
EU/1/12/753/005	EMEA/H/C/002052	0.6 mg	Solution for injection	Subcutaneous use	ampoule (glass)	1 ml	6 ampoules	signifor	Signifor	EU/1/12/753	pasireotide	pasireotide	H01CB05	Recordati Rare Diseases	https://www.ema.europa.eu/en/medicines/human/EPAR/signifor	Authorised
EU/1/12/753/006	EMEA/H/C/002052	0.6 mg	Solution for injection	Subcutaneous use	ampoule (glass)	1 ml	18 ampoules	signifor	Signifor	EU/1/12/753	pasireotide	pasireotide	H01CB05	Recordati Rare Diseases	https://www.ema.europa.eu/en/medicines/human/EPAR/signifor	Authorised
EU/1/12/753/007	EMEA/H/C/002052	0.6 mg	Solution for injection	Subcutaneous use	ampoule (glass)	1 ml	30 ampoules	signifor	Signifor	EU/1/12/753	pasireotide	pasireotide	H01CB05	Recordati Rare Diseases	https://www.ema.europa.eu/en/medicines/human/EPAR/signifor	Authorised
EU/1/12/753/008	EMEA/H/C/002052	0.6 mg	Solution for injection	Subcutaneous use	ampoule (glass)	1 ml	60 ampoules	signifor	Signifor	EU/1/12/753	pasireotide	pasireotide	H01CB05	Recordati Rare Diseases	https://www.ema.europa.eu/en/medicines/human/EPAR/signifor	Authorised
EU/1/12/753/009	EMEA/H/C/002052	0.9 mg	Solution for injection	Subcutaneous use	ampoule (glass)	1 ml	6 ampoules	signifor	Signifor	EU/1/12/753	pasireotide	pasireotide	H01CB05	Recordati Rare Diseases	https://www.ema.europa.eu/en/medicines/human/EPAR/signifor	Authorised
EU/1/12/753/010	EMEA/H/C/002052	0.9 mg	Solution for injection	Subcutaneous use	ampoule (glass)	1 ml	18 ampoules	signifor	Signifor	EU/1/12/753	pasireotide	pasireotide	H01CB05	Recordati Rare Diseases	https://www.ema.europa.eu/en/medicines/human/EPAR/signifor	Authorised
EU/1/12/753/011	EMEA/H/C/002052	0.9 mg	Solution for injection	Subcutaneous use	ampoule (glass)	1 ml	30 ampoules	signifor	Signifor	EU/1/12/753	pasireotide	pasireotide	H01CB05	Recordati Rare Diseases	https://www.ema.europa.eu/en/medicines/human/EPAR/signifor	Authorised
EU/1/12/753/012	EMEA/H/C/002052	0.9 mg	Solution for injection	Subcutaneous use	ampoule (glass)	1 ml	60 ampoules	signifor	Signifor	EU/1/12/753	pasireotide	pasireotide	H01CB05	Recordati Rare Diseases	https://www.ema.europa.eu/en/medicines/human/EPAR/signifor	Authorised
