codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
033577038	033577	RATACAND	4 MG COMPRESSE- 7 COMPRESSE IN  BLISTER  PVC/PVDC	CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL	CANDESARTAN CILEXETIL			Compressa	C09CA06	CHEPLAPHARM ARZNEIMITTEL GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
033577040	033577	RATACAND	4 MG COMPRESSE- 14 COMPRESSE IN BLISTER  PVC/PVDC	CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL	CANDESARTAN CILEXETIL			Compressa	C09CA06	CHEPLAPHARM ARZNEIMITTEL GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
033577065	033577	RATACAND	4 MG COMPRESSE- 28 COMPRESSE IN BLISTER  PVC/PVDC	CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL	CANDESARTAN CILEXETIL			Compressa	C09CA06	CHEPLAPHARM ARZNEIMITTEL GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
033577089	033577	RATACAND	4 MG COMPRESSE- 56 COMPRESSE IN  BLISTER  PVC/PVDC	CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL	CANDESARTAN CILEXETIL			Compressa	C09CA06	CHEPLAPHARM ARZNEIMITTEL GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
033577091	033577	RATACAND	4 MG COMPRESSE- 98 COMPRESSE IN BLISTER  PVC/PVDC	CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL	CANDESARTAN CILEXETIL			Compressa	C09CA06	CHEPLAPHARM ARZNEIMITTEL GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
033577139	033577	RATACAND	4 MG COMPRESSE- 100  COMPRESSE  IN  FLACONE  HPDE	CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL	CANDESARTAN CILEXETIL			Compressa	C09CA06	CHEPLAPHARM ARZNEIMITTEL GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
033577154	033577	RATACAND	8 MG COMPRESSE- 7 COMPRESSE IN  BLISTER  PVC/PVDC	CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL	CANDESARTAN CILEXETIL			Compressa	C09CA06	CHEPLAPHARM ARZNEIMITTEL GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
033577166	033577	RATACAND	8 MG COMPRESSE- 14 COMPRESSE IN BLISTER  PVC/PVDC	CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL	CANDESARTAN CILEXETIL			Compressa	C09CA06	CHEPLAPHARM ARZNEIMITTEL GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
033577180	033577	RATACAND	8 MG COMPRESSE- 28 COMPRESSE IN  BLISTER  PVC/PVDC	CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL	CANDESARTAN CILEXETIL			Compressa	C09CA06	CHEPLAPHARM ARZNEIMITTEL GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
033577204	033577	RATACAND	8 MG COMPRESSE- 56 COMPRESSE IN  BLISTER  PVC/PVDC	CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL/CANDESARTAN CILEXETIL	CANDESARTAN CILEXETIL			Compressa	C09CA06	CHEPLAPHARM ARZNEIMITTEL GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
