codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
035800010	035800	CEFTRIAXONE DOC GENERICI	500 MG/2 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE- 1 FLACONE POLVERE + 1 FIALA SOLVENTE 2 ML	CEFTRIAXONE DISODICO	CEFTRIAXONE DISODICO			Polvere e solvente per soluzione iniettabile	J01DD04	DOC GENERICI SRL	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035800022	035800	CEFTRIAXONE DOC GENERICI	1 G/10 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO ENDOVENOSO- 1 FLACONE POLVERE + 1 FIALA SOLVENTE  10 ML	CEFTRIAXONE DISODICO	CEFTRIAXONE DISODICO			Polvere e solvente per soluzione iniettabile	J01DD04	DOC GENERICI SRL	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
035800034	035800	CEFTRIAXONE DOC GENERICI	1 G/3,5 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE- 1 FLACONE POLVERE+ 1 FIALA SOLVENTE 3,5 ML	CEFTRIAXONE DISODICO	CEFTRIAXONE DISODICO			Polvere e solvente per soluzione iniettabile	J01DD04	DOC GENERICI SRL	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035801036	035801	ERAXITRON	1 G/3,5ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE  PER USO INTRAMUSCOLARE- 1 FLACONE + 1 FIALA SOLVENTE 3,5 ML	CEFTRIAXONE DISODICO	CEFTRIAXONE DISODICO			Polvere e solvente per soluzione iniettabile	J01DD04	I.B.N. SAVIO S.R.L	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035814021	035814	CEFTRIAXONE BIOPHARMA	1 G/3,5 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE- 1 FLACONCINO + 1 FIALA SOLVENTE 3,5 ML	CEFTRIAXONE DISODICO	CEFTRIAXONE DISODICO			Polvere e solvente per soluzione iniettabile	J01DD04	BIOPHARMA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035814033	035814	CEFTRIAXONE BIOPHARMA	1 G/10 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE - 1 FLACONCINO + 1 FIALA SOLVENTE 10 ML	CEFTRIAXONE DISODICO	CEFTRIAXONE DISODICO			Polvere e solvente per soluzione iniettabile	J01DD04	BIOPHARMA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
035814045	035814	CEFTRIAXONE BIOPHARMA	2 G POLVERE PER SOLUZIONE PER INFUSIONE- 1 FLACONCINO	CEFTRIAXONE DISODICO	CEFTRIAXONE DISODICO			Polvere per soluzione per infusione endovenosa	J01DD04	BIOPHARMA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
035815012	035815	SIRTAP	500 MG/2 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE  PER USO INTRAMUSCOLARE- 1 FLACONCINO POLVERE + 1 FIALA SOLVENTE 2 ML	CEFTRIAXONE DISODICO	CEFTRIAXONE DISODICO			Polvere e solvente per soluzione iniettabile	J01DD04	SO.SE.PHARM S.R.L. SOCIETA' DI SERVIZIO PER L'INDUSTRIA FARMACEUTICA ED AFFINI	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035815024	035815	SIRTAP	1 G/3,5 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE  PER USO INTRAMUSCOLARE- 1 FLACONCINO POLVERE + 1 FIALA SOLVENTE 3,5 ML	CEFTRIAXONE DISODICO	CEFTRIAXONE DISODICO			Polvere e solvente per soluzione iniettabile	J01DD04	SO.SE.PHARM S.R.L. SOCIETA' DI SERVIZIO PER L'INDUSTRIA FARMACEUTICA ED AFFINI	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035815036	035815	SIRTAP	1 G/10 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE  PER USO ENDOVENOSO- 1 FLACONCINO POLVERE + 1 FIALA SOLVENTE 10 ML	CEFTRIAXONE DISODICO	CEFTRIAXONE DISODICO			Polvere e solvente per soluzione iniettabile	J01DD04	SO.SE.PHARM S.R.L. SOCIETA' DI SERVIZIO PER L'INDUSTRIA FARMACEUTICA ED AFFINI	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
