product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/08/485/001	Jalra	EU/1/08/485/001	19-NOV-08	EMEA/H/C/001048	50 mg	Tablet	50 mg	Carton box, PA/Al/PVC/Al blister, N7	7
EU/1/08/485/002	Jalra	EU/1/08/485/002	19-NOV-08	EMEA/H/C/001048	50 mg	Tablet	50 mg	Carton box, PA/Al/PVC/Al blister, N14	14
EU/1/08/485/003	Jalra	EU/1/08/485/003	19-NOV-08	EMEA/H/C/001048	50 mg	Tablet	50 mg	Carton box, PA/Al/PVC/Al blister, N28	28
EU/1/08/485/004	Jalra	EU/1/08/485/004	19-NOV-08	EMEA/H/C/001048	50 mg	Tablet	50 mg	Carton box, PA/Al/PVC/Al blister, N30	30
EU/1/08/485/005	Jalra	EU/1/08/485/005	19-NOV-08	EMEA/H/C/001048	50 mg	Tablet	50 mg	Carton box, PA/Al/PVC/Al blister, N56	56
EU/1/08/485/006	Jalra	EU/1/08/485/006	19-NOV-08	EMEA/H/C/001048	50 mg	Tablet	50 mg	Carton box, PA/Al/PVC/Al blister, N60	60
EU/1/08/485/007	Jalra	EU/1/08/485/007	19-NOV-08	EMEA/H/C/001048	50 mg	Tablet	50 mg	Carton box, PA/Al/PVC/Al blister, N90	90
EU/1/08/485/008	Jalra	EU/1/08/485/008	19-NOV-08	EMEA/H/C/001048	50 mg	Tablet	50 mg	Carton box, PA/Al/PVC/Al blister, N112	112
EU/1/08/485/009	Jalra	EU/1/08/485/009	19-NOV-08	EMEA/H/C/001048	50 mg	Tablet	50 mg	Carton box, PA/Al/PVC/Al blister, N180	180
EU/1/08/485/010	Jalra	EU/1/08/485/010	19-NOV-08	EMEA/H/C/001048	50 mg	Tablet	50 mg	Carton box, PA/Al/PVC/Al blister, N336	336
EU/1/08/485/011	Jalra	EU/1/08/485/011	19-NOV-08	EMEA/H/C/001048	50 mg	Tablet	50 mg	Carton box, PA/Al/PVC/Al blister, N336	336
