product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/21/1621/001	1464845	risperidone 75 MG Prefilled Syringe	2698722				
EU/1/21/1621/002	1464838	risperidone 100 MG Prefilled Syringe	2698690				
