cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
764133	1231782001	OMJJARA 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Momelotinib 100 mg comprimido	100 mg	Frasco	30	comprimido	MOMELOTINIB DIHIDROCLORURO MONOHIDRATO 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	L01EJ04 - Momelotinib	GLAXOSMITHKLINE TRADING SERVICES LIMITED	0	0	0
764135	1231782002	OMJJARA 150 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Momelotinib 150 mg comprimido	150 mg	Frasco	30	comprimido	MOMELOTINIB DIHIDROCLORURO MONOHIDRATO 150 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	L01EJ04 - Momelotinib	GLAXOSMITHKLINE TRADING SERVICES LIMITED	0	0	0
764136	1231782003	OMJJARA 200 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Momelotinib 200 mg comprimido	200 mg	Frasco	30	comprimido	MOMELOTINIB DIHIDROCLORURO MONOHIDRATO 200 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	L01EJ04 - Momelotinib	GLAXOSMITHKLINE TRADING SERVICES LIMITED	0	0	0
