ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/22/1655/001	EMEA/H/C/005873	267 mg	Film-coated tablet	Oral use	bottle (HDPE)	90 tablets		pirfenidone-axunio	Pirfenidone axunio	EU/1/22/1655	Pirfenidone	pirfenidone	L04AX05	Axunio Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/pirfenidone-axunio	Authorised
EU/1/22/1655/002	EMEA/H/C/005873	267 mg	Film-coated tablet	Oral use	blister (PVC/PE/PCTFE)	63 tablets		pirfenidone-axunio	Pirfenidone axunio	EU/1/22/1655	Pirfenidone	pirfenidone	L04AX05	Axunio Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/pirfenidone-axunio	Authorised
EU/1/22/1655/003	EMEA/H/C/005873	267 mg	Film-coated tablet	Oral use	blister (PVC/PE/PCTFE)	63 x 1 tablet (unit dose)		pirfenidone-axunio	Pirfenidone axunio	EU/1/22/1655	Pirfenidone	pirfenidone	L04AX05	Axunio Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/pirfenidone-axunio	Authorised
EU/1/22/1655/004	EMEA/H/C/005873	267 mg	Film-coated tablet	Oral use	blister (PVC/PE/PCTFE)	252 tablets		pirfenidone-axunio	Pirfenidone axunio	EU/1/22/1655	Pirfenidone	pirfenidone	L04AX05	Axunio Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/pirfenidone-axunio	Authorised
EU/1/22/1655/005	EMEA/H/C/005873	534 mg	Film-coated tablet	Oral use	blister (PVC/PE/PCTFE)	252 tablets		pirfenidone-axunio	Pirfenidone axunio	EU/1/22/1655	Pirfenidone	pirfenidone	L04AX05	Axunio Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/pirfenidone-axunio	Authorised
EU/1/22/1655/006	EMEA/H/C/005873	534 mg	Film-coated tablet	Oral use	blister (PVC/PE/PCTFE)	252 x 1 tablet (unit dose)		pirfenidone-axunio	Pirfenidone axunio	EU/1/22/1655	Pirfenidone	pirfenidone	L04AX05	Axunio Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/pirfenidone-axunio	Authorised
EU/1/22/1655/007	EMEA/H/C/005873	801 mg	Film-coated tablet	Oral use	bottle (HDPE)	90 tablets		pirfenidone-axunio	Pirfenidone axunio	EU/1/22/1655	Pirfenidone	pirfenidone	L04AX05	Axunio Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/pirfenidone-axunio	Authorised
EU/1/22/1655/008	EMEA/H/C/005873	801 mg	Film-coated tablet	Oral use	blister (PVC/PE/PCTFE)	63 tablets		pirfenidone-axunio	Pirfenidone axunio	EU/1/22/1655	Pirfenidone	pirfenidone	L04AX05	Axunio Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/pirfenidone-axunio	Authorised
EU/1/22/1655/009	EMEA/H/C/005873	801 mg	Film-coated tablet	Oral use	blister (PVC/PE/PCTFE)	84 tablets		pirfenidone-axunio	Pirfenidone axunio	EU/1/22/1655	Pirfenidone	pirfenidone	L04AX05	Axunio Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/pirfenidone-axunio	Authorised
EU/1/22/1655/010	EMEA/H/C/005873	801 mg	Film-coated tablet	Oral use	blister (PVC/PE/PCTFE)	252 tablets		pirfenidone-axunio	Pirfenidone axunio	EU/1/22/1655	Pirfenidone	pirfenidone	L04AX05	Axunio Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/pirfenidone-axunio	Authorised
EU/1/22/1655/011	EMEA/H/C/005873	267 mg	Film-coated tablet	Oral use	blister (PVC/PE/PCTFE)	252 x 1 tablet (unit dose)		pirfenidone-axunio	Pirfenidone axunio	EU/1/22/1655	Pirfenidone	pirfenidone	L04AX05	Axunio Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/pirfenidone-axunio	Authorised
EU/1/22/1655/012	EMEA/H/C/005873	801 mg	Film-coated tablet	Oral use	blister (PVC/PE/PCTFE)	63 x 1 tablet (unit dose)		pirfenidone-axunio	Pirfenidone axunio	EU/1/22/1655	Pirfenidone	pirfenidone	L04AX05	Axunio Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/pirfenidone-axunio	Authorised
EU/1/22/1655/013	EMEA/H/C/005873	801 mg	Film-coated tablet	Oral use	blister (PVC/PE/PCTFE)	84 x 1 tablet (unit dose)		pirfenidone-axunio	Pirfenidone axunio	EU/1/22/1655	Pirfenidone	pirfenidone	L04AX05	Axunio Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/pirfenidone-axunio	Authorised
EU/1/22/1655/014	EMEA/H/C/005873	801 mg	Film-coated tablet	Oral use	blister (PVC/PE/PCTFE)	252 x 1 tablet (unit dose)		pirfenidone-axunio	Pirfenidone axunio	EU/1/22/1655	Pirfenidone	pirfenidone	L04AX05	Axunio Pharma GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/pirfenidone-axunio	Authorised
