product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
01-0149-01	19072934	alprazolam 0.5 MG Oral Tablet	308048				
01-0150-01	781062	alprazolam 1 MG Oral Tablet	197321				
96-0169-01	781040	alprazolam 0.25 MG Oral Tablet [Xanax]	141927				
