product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
19-0015-01	Polovox 8.75 mg/dose oromucosal spray, solution	19-0015	05-JUN-23	ES/H/0520/001	8.75 mg/dose	Oromucosal spray, solution	15 ml	Carton box, HDPE bottle, N1	1
