cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
655365	59080	DAFLON 500 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA	Diosmina/Hesperidina 450 mg/50 mg comprimido	450 mg/50 mg	Blister	60	comprimido	DIOSMINA 450 mg|HESPERIDINA 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	C05CA53 - Diosmina, combinaciones con	LABORATORIOS SERVIER S.L.	0	0	0	0
702296	4691-2004IP	DAFLON 500mg comprimidos recubiertos.	Diosmina/Hesperidina 450 mg/50 mg comprimido	450 mg/50 mg	Blister	30	comprimido	DIOSMINA 450 mg|HESPERIDINA 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	C05CA53 - Diosmina, combinaciones con	LES LABORATOIRES SERVIER	0	0	0	0
702297	4691-2004IP	DAFLON 500mg comprimidos recubiertos.	Diosmina/Hesperidina 450 mg/50 mg comprimido	450 mg/50 mg	Blister	60	comprimido	DIOSMINA 450 mg|HESPERIDINA 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	C05CA53 - Diosmina, combinaciones con	LES LABORATOIRES SERVIER	0	0	0	0
703584	4691-2004IP1	DAFLON  500mg  comprimidos recubiertos	Diosmina/Hesperidina 450 mg/50 mg comprimido	450 mg/50 mg	Blister	30	comprimido	DIOSMINA 450 mg|HESPERIDINA 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	C05CA53 - Diosmina, combinaciones con	LES LABORATOIRES SERVIER	0	0	0	0
703585	4691-2004IP1	DAFLON  500mg  comprimidos recubiertos	Diosmina/Hesperidina 450 mg/50 mg comprimido	450 mg/50 mg	Blister	60	comprimido	DIOSMINA 450 mg|HESPERIDINA 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	C05CA53 - Diosmina, combinaciones con	LES LABORATOIRES SERVIER	0	0	0	0
723543	1-20685	DAFLON 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Diosmina/Hesperidina 450 mg/50 mg comprimido	500 mg	Blister	60	comprimido	DIOSMINA 450 mg|HESPERIDINA 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C05CA53 - Diosmina, combinaciones con	SERVIER AUSTRIA GMBH	0	0	0	0
723545	1-20685	DAFLON 500 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Diosmina/Hesperidina 450 mg/50 mg comprimido	500 mg	Blister	30	comprimido	DIOSMINA 450 mg|HESPERIDINA 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C05CA53 - Diosmina, combinaciones con	SERVIER AUSTRIA GMBH	0	0	0	0
728941	1-20685IP	DAFLON 500 mg COMPRIMIDOS RECUBIERTOS	Diosmina/Hesperidina 450 mg/50 mg comprimido	450 mg/50 mg	Blister	60	comprimido	DIOSMINA 450 mg|HESPERIDINA 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	C05CA53 - Diosmina, combinaciones con	SERVIER AUSTRIA GMBH	0	0	0	0
728942	1-20685IP	DAFLON 500 mg COMPRIMIDOS RECUBIERTOS	Diosmina/Hesperidina 450 mg/50 mg comprimido	450 mg/50 mg	Blister	30	comprimido	DIOSMINA 450 mg|HESPERIDINA 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	C05CA53 - Diosmina, combinaciones con	SERVIER AUSTRIA GMBH	0	0	0	0
769561	59080	DAFLON 500 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA	Diosmina/Hesperidina 450 mg/50 mg comprimido	500 mg	Blister	36	comprimido	DIOSMINA 450 mg|HESPERIDINA 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	C05CA53 - Diosmina, combinaciones con	LABORATORIOS SERVIER S.L.	0	0	0	0
816207	59080	DAFLON 500 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA	Diosmina/Hesperidina 450 mg/50 mg comprimido	450 mg/50 mg	Blister	30	comprimido	DIOSMINA 450 mg|HESPERIDINA 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	C05CA53 - Diosmina, combinaciones con	LABORATORIOS SERVIER S.L.	0	0	0	0
