product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
23-0182-01	Empagliflozin Polpharma 10 mg film-coated tablets	23-0182	30-OCT-23	CZ/H/1246/001	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N14	14
23-0182-02	Empagliflozin Polpharma 10 mg film-coated tablets	23-0182	30-OCT-23	CZ/H/1246/001	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N28	28
23-0182-03	Empagliflozin Polpharma 10 mg film-coated tablets	23-0182	30-OCT-23	CZ/H/1246/001	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N30	30
23-0182-04	Empagliflozin Polpharma 10 mg film-coated tablets	23-0182	30-OCT-23	CZ/H/1246/001	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N60	60
23-0182-05	Empagliflozin Polpharma 10 mg film-coated tablets	23-0182	30-OCT-23	CZ/H/1246/001	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N90	90
23-0182-06	Empagliflozin Polpharma 10 mg film-coated tablets	23-0182	30-OCT-23	CZ/H/1246/001	10 mg	Film-coated tablet	10 mg	Carton box, PVC/PVDC/Al blister, N100	100
23-0182-07	Empagliflozin Polpharma 10 mg film-coated tablets	23-0182	30-OCT-23	CZ/H/1246/001	10 mg	Film-coated tablet	10 mg	Carton box, HDPE bottle, N30	30
23-0182-08	Empagliflozin Polpharma 10 mg film-coated tablets	23-0182	30-OCT-23	CZ/H/1246/001	10 mg	Film-coated tablet	10 mg	Carton box, HDPE bottle, N90	90
23-0183-01	Empagliflozin Polpharma 25 mg film-coated tablets	23-0183	30-OCT-23	CZ/H/1246/002	25 mg	Film-coated tablet	25 mg	Carton box, PVC/PVDC/Al blister, N14	14
23-0183-02	Empagliflozin Polpharma 25 mg film-coated tablets	23-0183	30-OCT-23	CZ/H/1246/002	25 mg	Film-coated tablet	25 mg	Carton box, PVC/PVDC/Al blister, N28	28
23-0183-03	Empagliflozin Polpharma 25 mg film-coated tablets	23-0183	30-OCT-23	CZ/H/1246/002	25 mg	Film-coated tablet	25 mg	Carton box, PVC/PVDC/Al blister, N30	30
23-0183-04	Empagliflozin Polpharma 25 mg film-coated tablets	23-0183	30-OCT-23	CZ/H/1246/002	25 mg	Film-coated tablet	25 mg	Carton box, PVC/PVDC/Al blister, N60	60
23-0183-05	Empagliflozin Polpharma 25 mg film-coated tablets	23-0183	30-OCT-23	CZ/H/1246/002	25 mg	Film-coated tablet	25 mg	Carton box, PVC/PVDC/Al blister, N90	90
23-0183-06	Empagliflozin Polpharma 25 mg film-coated tablets	23-0183	30-OCT-23	CZ/H/1246/002	25 mg	Film-coated tablet	25 mg	Carton box, PVC/PVDC/Al blister, N100	100
23-0183-07	Empagliflozin Polpharma 25 mg film-coated tablets	23-0183	30-OCT-23	CZ/H/1246/002	25 mg	Film-coated tablet	25 mg	Carton box, HDPE bottle, N30	30
23-0183-08	Empagliflozin Polpharma 25 mg film-coated tablets	23-0183	30-OCT-23	CZ/H/1246/002	25 mg	Film-coated tablet	25 mg	Carton box, HDPE bottle, N90	90
