cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
654400	38322	40234404	diphenhydramine hydrochloride 50 MG Oral Tablet	1085945	EXACT			2026-03-13
901439	38322	40234404	diphenhydramine hydrochloride 50 MG Oral Tablet	1085945	EXACT			2026-03-13
673061	61459	40867758	Diphenhydramine 0.02 MG/MG Topical Cream	OMOP2065720	EXACT			2026-03-13
733358	61459	40867758	Diphenhydramine 0.02 MG/MG Topical Cream	OMOP2065720	EXACT			2026-03-13
