ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/10/647/001	EMEA/H/C/001218	500 mg	Film-coated tablet	Oral use	blister (PVC/alu)		50 tablets	Myclausen
EU/1/10/647/002	EMEA/H/C/001218	500 mg	Film-coated tablet	Oral use	blister (PVC/alu)		150 tablets	Myclausen
EU/1/10/647/003	EMEA/H/C/001218	250 mg	Capsule, hard	Oral use	blister (PVC/alu)		100 capsules	Myclausen
EU/1/10/647/004	EMEA/H/C/001218	250 mg	Capsule, hard	Oral use	blister (PVC/alu)		300 capsules	Myclausen
