codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
048721017	048721	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT	auto-linked from EMA 004958		2026-06-12
048721029	048721	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT	auto-linked from EMA 004958		2026-06-12
048721031	048721	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT	auto-linked from EMA 004958		2026-06-12
048721043	048721	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT	auto-linked from EMA 004958		2026-06-12
048721056	048721	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT	auto-linked from EMA 004958		2026-06-12
048721068	048721	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT	auto-linked from EMA 004958		2026-06-12
048721070	048721	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT	auto-linked from EMA 004958		2026-06-12
048721082	048721	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT	auto-linked from EMA 004958		2026-06-12
048721094	048721	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT	auto-linked from EMA 004958		2026-06-12
048721106	048721	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT	auto-linked from EMA 004958		2026-06-12
048721118	048721	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT	auto-linked from EMA 004958		2026-06-12
051564019	051564	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT	auto-linked from EMA 004958		2026-06-12
051828010	051828	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT	auto-linked from EMA 004958		2026-06-12
052210010	052210	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT	auto-linked from EMA 004958		2026-06-12
052747019	052747	37499014	bempedoic acid 180 MG Oral Tablet	2282408	EXACT	auto-linked from EMA 004958		2026-06-12
