cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
605996	72750	CEFEPIMA KABI 1G POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Cefepima 1.000 mg inyectable	1.000 mg	Vial	10	vial para inyección	CEFEPIMA 1000 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	J01DE01 - Cefepima	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0
605997	72751	CEFEPIMA KABI 2G POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Cefepima 2.000 mg inyectable	2.000 mg	Vial	10	vial para inyección	CEFEPIMA 2000 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	J01DE01 - Cefepima	FRESENIUS KABI ESPAÑA, S.A.U.	0	0	0
606447	78772	CEFEPIMA NORMON 2 G POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE Y PARA PERFUSION  EFG	Cefepima 2.000 mg inyectable	2.000 mg	Vial + Ampolla	50	vial para inyección	CEFEPIMA 2000 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	J01DE01 - Cefepima	LABORATORIOS NORMON S.A.	0	0	0
606448	78773	CEFEPIMA NORMON 1 G POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE Y PARA PEFUSION EFG	Cefepima 1.000 mg inyectable	1.000 mg	Vial	50	vial para inyección	CEFEPIMA 1000 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	J01DE01 - Cefepima	LABORATORIOS NORMON S.A.	0	0	0
606737	80915	CEFEPIMA SALA 1 G POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Cefepima 1.000 mg inyectable	1 g	Vial	50	vial para inyección	CEFEPIMA DIHIDROCLORURO MONOHIDRATO 1 g	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	J01DE01 - Cefepima	LABORATORIO REIG JOFRE, S.A.	0	0	0
606738	80919	CEFEPIMA SALA 2 G POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Cefepima 2.000 mg inyectable	2 g	Vial	50	vial para inyección	CEFEPIMA DIHIDROCLORURO MONOHIDRATO 2 g	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	J01DE01 - Cefepima	LABORATORIO REIG JOFRE, S.A.	0	0	0
606804	79713	CEFEPIMA MIP 1 G POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Cefepima 1.000 mg inyectable	1.000 mg	Vial	10	vial para inyección	CEFEPIMA 1000 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	J01DE01 - Cefepima	MIP PHARMA GMBH	0	0	0
606805	79714	CEFEPIMA MIP 2 G POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Cefepima 2.000 mg inyectable	2.000 mg	Vial	10	vial para inyección	CEFEPIMA 2000 mg	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	J01DE01 - Cefepima	MIP PHARMA GMBH	0	0	0
607083	83499	CEFEPIMA LDP- LABORATORIOS TORLAN 1 G POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Cefepima 1.000 mg inyectable	1.000 mg	Vial	10	vial para inyección	CEFEPIMA DIHIDROCLORURO MONOHIDRATO 1000 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	J01DE01 - Cefepima	LDP LABORATORIOS TORLAN S.A.	0	0	0
607084	83500	CEFEPIMA LDP- LABORATORIOS TORLAN 2 G POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Cefepima 2.000 mg inyectable	2.000 mg	Vial	10	vial para inyección	CEFEPIMA DIHIDROCLORURO MONOHIDRATO 2000 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	J01DE01 - Cefepima	LDP LABORATORIOS TORLAN S.A.	0	0	0
607109	83635	CEFEPIMA QILU 1 G POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Cefepima 1.000 mg inyectable	1 g	Vial	50	vial para inyección	CEFEPIMA DIHIDROCLORURO MONOHIDRATO 1 g	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	J01DE01 - Cefepima	QILU PHARMA SPAIN S.L.	0	0	0
607132	83794	CEFEPIMA QILU 2 G POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Cefepima 2.000 mg inyectable	2 g	Vial	50	vial para inyección	CEFEPIMA DIHIDROCLORURO MONOHIDRATO 2 g	VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	J01DE01 - Cefepima	QILU PHARMA SPAIN S.L.	0	0	0
686555	75147	CEFEPIMA ACCORD 2 g POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Cefepima 2.000 mg inyectable	2.000 mg	Vial	1	vial para inyección	CEFEPIMA 2000 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	J01DE01 - Cefepima	ACCORD HEALTHCARE S.L.U.	0	0	0
686556	75148	CEFEPIMA ACCORD 1 g POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG	Cefepima 1.000 mg inyectable	1.000 mg	Vial	1	vial para inyección	CEFEPIMA 1000 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	J01DE01 - Cefepima	ACCORD HEALTHCARE S.L.U.	0	0	0
702383	78772	CEFEPIMA NORMON 2 G POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE Y PARA PERFUSION  EFG	Cefepima 2.000 mg inyectable	2.000 mg	Vial + Ampolla	1	vial para inyección	CEFEPIMA 2000 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	J01DE01 - Cefepima	LABORATORIOS NORMON S.A.	0	0	0
702385	78773	CEFEPIMA NORMON 1 G POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE Y PARA PEFUSION EFG	Cefepima 1.000 mg inyectable	1.000 mg	Vial	1	vial para inyección	CEFEPIMA 1000 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	J01DE01 - Cefepima	LABORATORIOS NORMON S.A.	0	0	0
