product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
20-0155-01	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, OPA/Al/PVC/Al blister, N14	14
20-0155-02	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
20-0155-03	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
20-0155-04	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, OPA/Al/PVC/Al blister, N56	56
20-0155-05	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
20-0155-06	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, OPA/Al/PVC/Al blister, N90	90
20-0155-07	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, OPA/Al/PVC/Al blister, N196	196
20-0155-08	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, OPA/Al/PVC/Al calendar blister, N14	14
20-0155-09	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, OPA/Al/PVC/Al calendar blister, N28	28
20-0155-10	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, OPA/Al/PVC/Al calendar blister, N56	56
20-0155-11	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, OPA/Al/PVC/Al calendar blister, N196	196
20-0155-12	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, OPA/Al/PVC/Al blister, N10	10
20-0155-13	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, OPA/Al/PVC/Al blister, N200	200
20-0155-14	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, PVC/PE/PVDC/PE/PVC/Al blister, N10	10
20-0155-15	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, PVC/PE/PVDC/PE/PVC/Al blister, N14	14
20-0155-16	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, PVC/PE/PVDC/PE/PVC/Al blister, N28	28
20-0155-17	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, PVC/PE/PVDC/PE/PVC/Al blister, N30	30
20-0155-18	Maymetsi 50 mg/850 mg film-coated tablets	20-0155	21-DEC-20	SK/H/0242/001	50mg/850 mg	Film-coated tablet	50 mg/850 mg	Carton box, PVC/PE/PVDC/PE/PVC/Al blister, N56	56
