ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/14/913/001	42707650	lurasidone hydrochloride 20 MG Oral Tablet [Latuda]	1235249	EXACT			2025-12-04
EU/1/14/913/002	42707650	lurasidone hydrochloride 20 MG Oral Tablet [Latuda]	1235249	EXACT			2025-12-04
EU/1/14/913/003	42707650	lurasidone hydrochloride 20 MG Oral Tablet [Latuda]	1235249	EXACT			2025-12-04
EU/1/14/913/004	42707650	lurasidone hydrochloride 20 MG Oral Tablet [Latuda]	1235249	EXACT			2025-12-04
EU/1/14/913/005	42707650	lurasidone hydrochloride 20 MG Oral Tablet [Latuda]	1235249	EXACT			2025-12-04
EU/1/14/913/006	42707650	lurasidone hydrochloride 20 MG Oral Tablet [Latuda]	1235249	EXACT			2025-12-04
EU/1/14/913/007	42707650	lurasidone hydrochloride 20 MG Oral Tablet [Latuda]	1235249	EXACT			2025-12-04
EU/1/14/913/008	36057303	lurasidone 37 MG Oral Tablet	OMOP4982816	EXACT			2025-12-04
EU/1/14/913/009	36057303	lurasidone 37 MG Oral Tablet	OMOP4982816	EXACT			2025-12-04
EU/1/14/913/010	36057303	lurasidone 37 MG Oral Tablet	OMOP4982816	EXACT			2025-12-04
EU/1/14/913/011	36057303	lurasidone 37 MG Oral Tablet	OMOP4982816	EXACT			2025-12-04
EU/1/14/913/012	36057303	lurasidone 37 MG Oral Tablet	OMOP4982816	EXACT			2025-12-04
EU/1/14/913/013	36057303	lurasidone 37 MG Oral Tablet	OMOP4982816	EXACT			2025-12-04
EU/1/14/913/014	36057303	lurasidone 37 MG Oral Tablet	OMOP4982816	EXACT			2025-12-04
EU/1/14/913/015	36050776	lurasidone 74 MG Oral Tablet	OMOP4982802	EXACT			2025-12-04
EU/1/14/913/016	36050776	lurasidone 74 MG Oral Tablet	OMOP4982802	EXACT			2025-12-04
EU/1/14/913/017	36050776	lurasidone 74 MG Oral Tablet	OMOP4982802	EXACT			2025-12-04
EU/1/14/913/018	36050776	lurasidone 74 MG Oral Tablet	OMOP4982802	EXACT			2025-12-04
EU/1/14/913/019	36050776	lurasidone 74 MG Oral Tablet	OMOP4982802	EXACT			2025-12-04
EU/1/14/913/020	36050776	lurasidone 74 MG Oral Tablet	OMOP4982802	EXACT			2025-12-04
EU/1/14/913/021	36050776	lurasidone 74 MG Oral Tablet	OMOP4982802	EXACT			2025-12-04
