ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/00/143/004	EMEA/H/C/000275	250 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial (glass); osolvent: solvent: pre- filled syringe (glass)	250 IU; 2.5 ml (100 IU/ml)	1 vial + 1 Bio-Set device + 1 pre-filled syringe + 1 syringe plunger rod + 1 venipuncture set + 4 swabs + 2 plasters	kogenate-bayer	KOGENATE Bayer	EU/1/00/143	Octocog alfa	octocog alfa	B02BD02	Bayer AG 	https://www.ema.europa.eu/en/medicines/human/EPAR/kogenate-bayer	Lapsed
EU/1/00/143/005	EMEA/H/C/000275	500 IU	Powder and solvent for solution for injection	Intravenous use efilled	powder: vial (glass); solvent: pre- syringe (glass)	powder: 500 IU; solvent: 2.5 ml (200 IU/ml)	1 vial + 1 Bio-Set device + 1 pre-filled syringe + 1 syringe plunger rod + 1 venipuncture set + 4 swabs + 2 plasters	kogenate-bayer	KOGENATE Bayer	EU/1/00/143	Octocog alfa	octocog alfa	B02BD02	Bayer AG 	https://www.ema.europa.eu/en/medicines/human/EPAR/kogenate-bayer	Lapsed
EU/1/00/143/006	EMEA/H/C/000275	1000 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial (glass); solvent: pre- filled syringe (glass)	powder: 1000 IU; solvent: 2.5 ml (400 IU/ml)	1 vial + 1 Bio-Set device + 1 pre-filled syringe + 1 syringe plunger rod + 1 venipuncture set + 4 swabs + 2 plasters	kogenate-bayer	KOGENATE Bayer	EU/1/00/143	Octocog alfa	octocog alfa	B02BD02	Bayer AG 	https://www.ema.europa.eu/en/medicines/human/EPAR/kogenate-bayer	Lapsed
EU/1/00/143/007	EMEA/H/C/000275	250 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial (glass); solvent: pre- filled syringe (glass)	powder: 250 IU; solvent: 2.5 ml (100 IU/ml)	1 vial + 1 pre-filled syringe + 1 syringe plunger rod + 1 vial adapter+1 venipuncture set + 4 swabs + 2 plasters	kogenate-bayer	KOGENATE Bayer	EU/1/00/143	Octocog alfa	octocog alfa	B02BD02	Bayer AG 	https://www.ema.europa.eu/en/medicines/human/EPAR/kogenate-bayer	Lapsed
EU/1/00/143/008	EMEA/H/C/000275	500 IU	Powder andd solvent for solution for injection	Intravenous use	powder: vial (glass); solvent: pre- filled syringe (glass)	powder: 500 IU; solvent: 2.5 ml (200 IU/ml)	1 vial + 1 pre-filled syringe + 1 syringe plunger rod + 1 vial adapter +1 venipuncture set + 4 swabs + 2 plasters	kogenate-bayer	KOGENATE Bayer	EU/1/00/143	Octocog alfa	octocog alfa	B02BD02	Bayer AG 	https://www.ema.europa.eu/en/medicines/human/EPAR/kogenate-bayer	Lapsed
EU/1/00/143/009	EMEA/H/C/000275	1000 IU ninjection	Powder and solvent solution for	Intravenous use	powder: vial (glass); solvent: pre- filled syringe (glass)	powder: 1000 IU; solvent: 2.5 ml (400 IU/ml)	1 vial + 1 pre-filled syringe + 1 syringe plunger rod + 1 vial adapter +1 venipuncture set + 4 swabs + 2 plasters	kogenate-bayer	KOGENATE Bayer	EU/1/00/143	Octocog alfa	octocog alfa	B02BD02	Bayer AG 	https://www.ema.europa.eu/en/medicines/human/EPAR/kogenate-bayer	Lapsed
EU/1/00/143/010	EMEA/H/C/000275	2i000 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial (glass); solvent: pre- filled syringe (glass)	powder: 2000 IU; solvent: 5 ml (400 IU/ml)	1 vial + 1 Bio-Set device + 1 pre-filled syringe + 1 syringe plunger rod + 1 venipuncture set + 4 swabs + 2 plasters	kogenate-bayer	KOGENATE Bayer	EU/1/00/143	Octocog alfa	octocog alfa	B02BD02	Bayer AG 	https://www.ema.europa.eu/en/medicines/human/EPAR/kogenate-bayer	Lapsed
EU/1/00/143/011	EMEA/H/C/000275	2000 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial (glass); solvent: preo- filled syringe (glass)	2000 IU; 5 ml (400 IU/ml)	1 vial + 1 pre-filled syringe + 1 syringe plunger rod + 1 vial adapter +1 venipuncture set + 4 swabs + 2 plasters	kogenate-bayer	KOGENATE Bayer	EU/1/00/143	Octocog alfa	octocog alfa	B02BD02	Bayer AG 	https://www.ema.europa.eu/en/medicines/human/EPAR/kogenate-bayer	Lapsed
EU/1/00/143/012	EMEA/H/C/000275	3000 IU	Powder and solvent for solution for injection	Intravenous use e(glass)	powder: vial (glass); solvent: pre- filled syringe	powder: 3000 IU; solvent: 5 ml (600 IU/ml)	1 vial + 1 Bio-Set device + 1 pre-filled syringe + 1 syringe plunger rod + 1 venipuncture set + 4 swabs + 2 plasters	kogenate-bayer	KOGENATE Bayer	EU/1/00/143	Octocog alfa	octocog alfa	B02BD02	Bayer AG 	https://www.ema.europa.eu/en/medicines/human/EPAR/kogenate-bayer	Lapsed
EU/1/00/143/013	EMEA/H/C/000275	3000 IU	Powder and solvent for solution for injection	Intravenous use	powder: vial (glass); solvent: pre- filled syringe (glass)	powder: 3000 IU; solvent: 5 ml (600 IU/ml)	1 vial + 1 pre-filled syringe + 1 syringe plunger rod + 1 vial adapter +1 venipuncture set + 4 swabs + 2 plasters	kogenate-bayer	KOGENATE Bayer	EU/1/00/143	Octocog alfa	octocog alfa	B02BD02	Bayer AG 	https://www.ema.europa.eu/en/medicines/human/EPAR/kogenate-bayer	Lapsed
