cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
600363	67223	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			
600364	67223	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			
602488	68568	1750299	povidone-iodine 75 MG/ML Topical Solution	314188	EXACT			
605936	63031	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			
614750	62093	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			
619742	63031	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			
619791	63031	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			
644625	36340	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			
694109	36340	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			
716720	36340	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			
716753	47120	1750299	povidone-iodine 75 MG/ML Topical Solution	314188	EXACT			
721953	83168	1750295	povidone-iodine 0.1 MG/MG Topical Gel	312562	EXACT			
721954	83168	1750295	povidone-iodine 0.1 MG/MG Topical Gel	312562	EXACT			
722094	83216	1750197	povidone-iodine 100 MG/ML Douche	211731	EXACT			
735480	66162	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			
836601	59097	1750297	povidone-iodine 100 MG/ML Topical Solution	312564	EXACT			2026-03-12
837294	31028	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			
837302	31028	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			
838151	59097	1750297	povidone-iodine 100 MG/ML Topical Solution	312564	EXACT			2026-03-12
866830	63031	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			
866871	63031	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			
875765	63804	1750087	povidone-iodine	8611	BROAD			
875914	63804	1750087	povidone-iodine	8611	BROAD			
917906	54521	1750295	povidone-iodine 0.1 MG/MG Topical Gel	312562	EXACT			
968198	54521	1750295	povidone-iodine 0.1 MG/MG Topical Gel	312562	EXACT			
971523	57159	1750087	povidone-iodine	8611	BROAD			
981126	57879	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			
997429	36341	1750197	povidone-iodine 100 MG/ML Douche	211731	EXACT			
997437	36340	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			
648725	59314	1750297	povidone-iodine 100 MG/ML Topical Solution	312564	EXACT			2026-03-12
712348	8435701IP	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			2026-03-12
723982	34009_314_997_8_7	19045906	povidone-iodine 100 MG/ML Topical Solution [Betadine]	211108	EXACT			2026-03-12
738351	64525	1750297	povidone-iodine 100 MG/ML Topical Solution	312564	EXACT			2026-03-12
738369	64525	1750297	povidone-iodine 100 MG/ML Topical Solution	312564	EXACT			2026-03-12
739920	64525	1750297	povidone-iodine 100 MG/ML Topical Solution	312564	EXACT			2026-03-12
762538	88795	1750262	povidone-iodine 10 MG/ML Mouthwash	238272	EXACT			2026-03-12
763775	89162	19079351	povidone-iodine 50 MG/ML Ophthalmic Solution	312570	EXACT			2026-03-12
768051	59314	1750297	povidone-iodine 100 MG/ML Topical Solution	312564	EXACT			2026-03-12
905943	59314	1750297	povidone-iodine 100 MG/ML Topical Solution	312564	EXACT			2026-03-12
905950	59314	1750297	povidone-iodine 100 MG/ML Topical Solution	312564	EXACT			2026-03-12
997445	36338	1750087	povidone-iodine	8611	BROAD			2026-03-12
997452	936339	40077988	povidone-iodine Mouthwash	377538	BROAD			2026-03-12
