product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
93-0520-01	40165774	enalapril maleate 20 MG Oral Tablet [Renitec]	858845				
93-0520-02	40165774	enalapril maleate 20 MG Oral Tablet [Renitec]	858845				
93-0520-03	40165774	enalapril maleate 20 MG Oral Tablet [Renitec]	858845				
93-0520-04	40165774	enalapril maleate 20 MG Oral Tablet [Renitec]	858845				
97-0574-01	40165789	enalapril maleate 5 MG Oral Tablet	858813				
97-0574-02	40165789	enalapril maleate 5 MG Oral Tablet	858813				
97-0574-03	40165789	enalapril maleate 5 MG Oral Tablet	858813				
97-0574-04	40165789	enalapril maleate 5 MG Oral Tablet	858813				
99-0669-01	40165762	enalapril maleate 10 MG Oral Tablet	858817				
99-0669-02	40165762	enalapril maleate 10 MG Oral Tablet	858817				
99-0669-03	40165762	enalapril maleate 10 MG Oral Tablet	858817				
99-0669-04	40165762	enalapril maleate 10 MG Oral Tablet	858817				
