cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
728902	1201459002	VEKLURY 100 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION	Remdesivir 100 mg inyectable perfusión	100 mg	Vial	1	vial para inyección	REMDESIVIR 100 mg	VÍA INTRAVENOSA	POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	J05AB16 - Remdesivir	GILEAD SCIENCES IRELAND UNLIMITED COMPANY	0	0	0	0
728903	1201459001	VEKLURY 100 MG CONCENTRADO PARA SOLUCION PARA PERFUSION	Remdesivir 100 mg inyectable perfusión	100 mg inyectable 20 ml	Vial	1	vial para inyección	REMDESIVIR 5 mg	VÍA INTRAVENOSA	CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN	J05AB16 - Remdesivir	GILEAD SCIENCES IRELAND UNLIMITED COMPANY	0	0	0	0
