codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
025860026	025860	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
025860053	025860	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
025860077	025860	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
035132036	035132	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
035132048	035132	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
035703014	035703	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
035827017	035827	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
036646014	036646	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
036646026	036646	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
036646038	036646	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
036647016	036647	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
036647028	036647	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
036647030	036647	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
036647042	036647	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
038569012	038569	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
038569024	038569	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
038569036	038569	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
038569048	038569	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
038569051	038569	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
038569087	038569	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
038569099	038569	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
038991016	038991	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
038991028	038991	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
038991030	038991	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
038991042	038991	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
038991055	038991	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
038991067	038991	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
038991079	038991	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039335043	039335	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039335056	039335	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039335068	039335	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039335070	039335	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039335082	039335	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039335094	039335	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039335106	039335	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039335118	039335	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039335120	039335	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039571017	039571	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039811017	039811	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039811029	039811	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039811031	039811	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039811043	039811	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039812019	039812	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039812021	039812	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039812033	039812	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
039812045	039812	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
040378010	040378	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
040378046	040378	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
041334018	041334	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
041334020	041334	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
041334032	041334	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
041665011	041665	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
041665035	041665	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
041665050	041665	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042540017	042540	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042540029	042540	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042540031	042540	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042540043	042540	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042775015	042775	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042846016	042846	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042846028	042846	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042846030	042846	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042846042	042846	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042846055	042846	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042846067	042846	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042846079	042846	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042846105	042846	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042846117	042846	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042846129	042846	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042846131	042846	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042846143	042846	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042846156	042846	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042846168	042846	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
042846170	042846	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
043225010	043225	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
043225022	043225	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
043225034	043225	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
043225046	043225	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
043225059	043225	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
043225061	043225	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
043225073	043225	43526090	tobramycin 28 MG Inhalation Powder [Tobi]	1374573	EXACT	auto-linked from EMA 002155		2026-06-12
