product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
23-0205-01	Calcium folinate Kalceks 10 mg/ml solution for injection/infusion	23-0205	14-DEC-23	FI/H/1208/001	10 mg/ml	Solution for injection/infusion	50 mg/5 ml	Carton box, Glass vial, N1	1
23-0205-02	Calcium folinate Kalceks 10 mg/ml solution for injection/infusion	23-0205	14-DEC-23	FI/H/1208/001	10 mg/ml	Solution for injection/infusion	50 mg/5 ml	Carton box, Glass vial, N5	5
23-0205-03	Calcium folinate Kalceks 10 mg/ml solution for injection/infusion	23-0205	14-DEC-23	FI/H/1208/001	10 mg/ml	Solution for injection/infusion	50 mg/5 ml	Carton box, Glass vial, N10	10
23-0205-04	Calcium folinate Kalceks 10 mg/ml solution for injection/infusion	23-0205	14-DEC-23	FI/H/1208/001	10 mg/ml	Solution for injection/infusion	100 mg/10 ml	Carton box, Glass vial, N1	1
23-0205-05	Calcium folinate Kalceks 10 mg/ml solution for injection/infusion	23-0205	14-DEC-23	FI/H/1208/001	10 mg/ml	Solution for injection/infusion	100 mg/10 ml	Carton box, Glass vial, N10	10
23-0205-06	Calcium folinate Kalceks 10 mg/ml solution for injection/infusion	23-0205	14-DEC-23	FI/H/1208/001	10 mg/ml	Solution for injection/infusion	200 mg/20 ml	Carton box, Glass vial, N1	1
23-0205-07	Calcium folinate Kalceks 10 mg/ml solution for injection/infusion	23-0205	14-DEC-23	FI/H/1208/001	10 mg/ml	Solution for injection/infusion	200 mg/20 ml	Carton box, Glass vial, N10	10
23-0205-08	Calcium folinate Kalceks 10 mg/ml solution for injection/infusion	23-0205	14-DEC-23	FI/H/1208/001	10 mg/ml	Solution for injection/infusion	300 mg/30 ml	Carton box, Glass vial, N1	1
23-0205-09	Calcium folinate Kalceks 10 mg/ml solution for injection/infusion	23-0205	14-DEC-23	FI/H/1208/001	10 mg/ml	Solution for injection/infusion	300 mg/30 ml	Carton box, Glass vial, N10	10
23-0205-10	Calcium folinate Kalceks 10 mg/ml solution for injection/infusion	23-0205	14-DEC-23	FI/H/1208/001	10 mg/ml	Solution for injection/infusion	500 mg/50 ml	Carton box, Glass vial, N1	1
23-0205-11	Calcium folinate Kalceks 10 mg/ml solution for injection/infusion	23-0205	14-DEC-23	FI/H/1208/001	10 mg/ml	Solution for injection/infusion	500 mg/50 ml	Carton box, Glass vial, N10	10
23-0205-12	Calcium folinate Kalceks 10 mg/ml solution for injection/infusion	23-0205	14-DEC-23	FI/H/1208/001	10 mg/ml	Solution for injection/infusion	1000 mg/100 ml	Carton box, Glass vial, N1	1
23-0205-13	Calcium folinate Kalceks 10 mg/ml solution for injection/infusion	23-0205	14-DEC-23	FI/H/1208/001	10 mg/ml	Solution for injection/infusion	1000 mg/100 ml	Carton box, Glass vial, N10	10
