codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
033657026	033657	37498689	antihemophilic factor (recombinant) pegylated-exei 1 UNT Injection [Esperoct]	2275729	EXACT	auto-linked from EMA 004883		2026-06-12
033657038	033657	37498689	antihemophilic factor (recombinant) pegylated-exei 1 UNT Injection [Esperoct]	2275729	EXACT	auto-linked from EMA 004883		2026-06-12
033657040	033657	37498689	antihemophilic factor (recombinant) pegylated-exei 1 UNT Injection [Esperoct]	2275729	EXACT	auto-linked from EMA 004883		2026-06-12
048083012	048083	37498689	antihemophilic factor (recombinant) pegylated-exei 1 UNT Injection [Esperoct]	2275729	EXACT	auto-linked from EMA 004883		2026-06-12
048083024	048083	37498689	antihemophilic factor (recombinant) pegylated-exei 1 UNT Injection [Esperoct]	2275729	EXACT	auto-linked from EMA 004883		2026-06-12
048083036	048083	37498689	antihemophilic factor (recombinant) pegylated-exei 1 UNT Injection [Esperoct]	2275729	EXACT	auto-linked from EMA 004883		2026-06-12
048083048	048083	37498689	antihemophilic factor (recombinant) pegylated-exei 1 UNT Injection [Esperoct]	2275729	EXACT	auto-linked from EMA 004883		2026-06-12
048083051	048083	37498689	antihemophilic factor (recombinant) pegylated-exei 1 UNT Injection [Esperoct]	2275729	EXACT	auto-linked from EMA 004883		2026-06-12
048083063	048083	37498689	antihemophilic factor (recombinant) pegylated-exei 1 UNT Injection [Esperoct]	2275729	EXACT	auto-linked from EMA 004883		2026-06-12
048083075	048083	37498689	antihemophilic factor (recombinant) pegylated-exei 1 UNT Injection [Esperoct]	2275729	EXACT	auto-linked from EMA 004883		2026-06-12
