codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
047418013	047418	35200425	antihemophilic factor (recombinant), PEGylated-aucl 1 UNT Injection [Jivi]	2055664	EXACT	auto-linked from EMA 004054		2026-06-12
047418025	047418	35200425	antihemophilic factor (recombinant), PEGylated-aucl 1 UNT Injection [Jivi]	2055664	EXACT	auto-linked from EMA 004054		2026-06-12
047418037	047418	35200425	antihemophilic factor (recombinant), PEGylated-aucl 1 UNT Injection [Jivi]	2055664	EXACT	auto-linked from EMA 004054		2026-06-12
047418049	047418	35200425	antihemophilic factor (recombinant), PEGylated-aucl 1 UNT Injection [Jivi]	2055664	EXACT	auto-linked from EMA 004054		2026-06-12
047418052	047418	35200425	antihemophilic factor (recombinant), PEGylated-aucl 1 UNT Injection [Jivi]	2055664	EXACT	auto-linked from EMA 004054		2026-06-12
047418064	047418	35200425	antihemophilic factor (recombinant), PEGylated-aucl 1 UNT Injection [Jivi]	2055664	EXACT	auto-linked from EMA 004054		2026-06-12
047418076	047418	35200425	antihemophilic factor (recombinant), PEGylated-aucl 1 UNT Injection [Jivi]	2055664	EXACT	auto-linked from EMA 004054		2026-06-12
047418088	047418	35200425	antihemophilic factor (recombinant), PEGylated-aucl 1 UNT Injection [Jivi]	2055664	EXACT	auto-linked from EMA 004054		2026-06-12
047418090	047418	35200425	antihemophilic factor (recombinant), PEGylated-aucl 1 UNT Injection [Jivi]	2055664	EXACT	auto-linked from EMA 004054		2026-06-12
047418102	047418	35200425	antihemophilic factor (recombinant), PEGylated-aucl 1 UNT Injection [Jivi]	2055664	EXACT	auto-linked from EMA 004054		2026-06-12
047418114	047418	35200425	antihemophilic factor (recombinant), PEGylated-aucl 1 UNT Injection [Jivi]	2055664	EXACT	auto-linked from EMA 004054		2026-06-12
047418126	047418	35200425	antihemophilic factor (recombinant), PEGylated-aucl 1 UNT Injection [Jivi]	2055664	EXACT	auto-linked from EMA 004054		2026-06-12
