cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
661011	02218020	AXURA 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Memantina 20 mg comprimido	20 mg	Blister	56	comprimido	MEMANTINA HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DX01 - Memantina	MERZ PHARMACEUTICALS GMBH	0	0	0	0
661012	02219027	EBIXA 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Memantina 20 mg comprimido	20 mg	Blister	56	comprimido	MEMANTINA HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DX01 - Memantina	H. LUNDBECK A/S	0	0	0	0
662135	02219022	EBIXA 5mg+10 mg+15 mg+20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Memantina (ENVASE DE INICIO) 5 mg + 10 mg + 15 mg + 20 mg comprimido	5 mg + 10 mg + 15 mg + 20 mg	Blister	28	comprimido	MEMANTINA HIDROCLORURO 10 mg|MEMANTINA HIDROCLORURO 15 mg|MEMANTINA HIDROCLORURO 20 mg|MEMANTINA HIDROCLORURO 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DX01 - Memantina	H. LUNDBECK A/S	0	0	0	0
662136	02218016	AXURA 5mg+10 mg+15 mg+20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA Blister (Alu/PP)	Memantina (ENVASE DE INICIO) 5 mg + 10 mg + 15 mg + 20 mg comprimido	5 mg + 10 mg + 15 mg + 20 mg	Blister	28	comprimido	MEMANTINA HIDROCLORURO 10 mg|MEMANTINA HIDROCLORURO 15 mg|MEMANTINA HIDROCLORURO 20 mg|MEMANTINA HIDROCLORURO 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DX01 - Memantina	MERZ PHARMACEUTICALS GMBH	0	0	0	0
697758	77445	MEMANTINA KERN PHARMA 20 MG COMPRIMIDOS EFG	Memantina 20 mg comprimido	20 mg	Blister	56	comprimido	MEMANTINA HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO	N06DX01 - Memantina	KERN PHARMA S.L.	0	1	0	0
697760	77446	MEMANTINA KERN PHARMA 10 MG COMPRIMIDOS EFG	Memantina 10 mg comprimido	10 mg	Blister	112	comprimido	MEMANTINA HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO	N06DX01 - Memantina	KERN PHARMA S.L.	0	1	0	0
698119	113824010	Nemdatine 10 mg comprimidos recubiertos con pelicula EFG	Memantina 10 mg comprimido	10 mg	Blister	112	comprimido	MEMANTINA HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DX01 - Memantina	ACTAVIS GROUP PTC EHF.	0	1	0	0
698120	113824016	Nemdatine 20 mg comprimidos recubiertos con pelicula EFG	Memantina 20 mg comprimido	20 mg	Blister	56	comprimido	MEMANTINA HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DX01 - Memantina	ACTAVIS GROUP PTC EHF.	0	1	0	0
698134	77539	MEMANTINA CINFA 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Memantina 10 mg comprimido	10 mg	Blister	112	comprimido	MEMANTINA HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DX01 - Memantina	LABORATORIOS CINFA S.A.	0	1	0	0
698135	77540	MEMANTINA CINFA 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Memantina 20 mg comprimido	20 mg	Blister	56	comprimido	MEMANTINA HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DX01 - Memantina	LABORATORIOS CINFA S.A.	0	1	0	0
