product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
19-0053-01	Febuxostat Zentiva 80 mg film-coated tablets	19-0053	28-MAR-19	NL/H/4167/001	80 mg	Film-coated tablet	80 mg	Carton box, PVC/PVDC/Al blister, N14	14
19-0053-02	Febuxostat Zentiva 80 mg film-coated tablets	19-0053	28-MAR-19	NL/H/4167/001	80 mg	Film-coated tablet	80 mg	Carton box, PVC/PVDC/Al blister, N28	28
19-0053-03	Febuxostat Zentiva 80 mg film-coated tablets	19-0053	28-MAR-19	NL/H/4167/001	80 mg	Film-coated tablet	80 mg	Carton box, PVC/PVDC/Al blister, N42	42
19-0053-04	Febuxostat Zentiva 80 mg film-coated tablets	19-0053	28-MAR-19	NL/H/4167/001	80 mg	Film-coated tablet	80 mg	Carton box, PVC/PVDC/Al blister, N56	56
19-0053-05	Febuxostat Zentiva 80 mg film-coated tablets	19-0053	28-MAR-19	NL/H/4167/001	80 mg	Film-coated tablet	80 mg	Carton box, PVC/PVDC/Al blister, N84	84
19-0053-06	Febuxostat Zentiva 80 mg film-coated tablets	19-0053	28-MAR-19	NL/H/4167/001	80 mg	Film-coated tablet	80 mg	Carton box, PVC/PVDC/Al blister, N98	98
19-0054-01	Febuxostat Zentiva 120 mg film-coated tablets	19-0054	28-MAR-19	NL/H/4167/002	120 mg	Film-coated tablet	120 mg	Carton box, PVC/PVDC/Al blister, N14	14
19-0054-02	Febuxostat Zentiva 120 mg film-coated tablets	19-0054	28-MAR-19	NL/H/4167/002	120 mg	Film-coated tablet	120 mg	Carton box, PVC/PVDC/Al blister, N28	28
19-0054-03	Febuxostat Zentiva 120 mg film-coated tablets	19-0054	28-MAR-19	NL/H/4167/002	120 mg	Film-coated tablet	120 mg	Carton box, PVC/PVDC/Al blister, N42	42
19-0054-04	Febuxostat Zentiva 120 mg film-coated tablets	19-0054	28-MAR-19	NL/H/4167/002	120 mg	Film-coated tablet	120 mg	Carton box, PVC/PVDC/Al blister, N56	56
19-0054-05	Febuxostat Zentiva 120 mg film-coated tablets	19-0054	28-MAR-19	NL/H/4167/002	120 mg	Film-coated tablet	120 mg	Carton box, PVC/PVDC/Al blister, N84	84
19-0054-06	Febuxostat Zentiva 120 mg film-coated tablets	19-0054	28-MAR-19	NL/H/4167/002	120 mg	Film-coated tablet	120 mg	Carton box, PVC/PVDC/Al blister, N98	98
