ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/11/735/001					No RxNorm concept for azilsartan medoxomil 20 MG; only 40 MG and 80 MG exist in RxNorm	azilsartan medoxomil 20 MG Oral Tablet	2026-02-11
EU/1/11/735/002					No RxNorm concept for azilsartan medoxomil 20 MG; only 40 MG and 80 MG exist in RxNorm	azilsartan medoxomil 20 MG Oral Tablet	2026-02-11
EU/1/11/735/003					No RxNorm concept for azilsartan medoxomil 20 MG; only 40 MG and 80 MG exist in RxNorm	azilsartan medoxomil 20 MG Oral Tablet	2026-02-11
EU/1/11/735/004					No RxNorm concept for azilsartan medoxomil 20 MG; only 40 MG and 80 MG exist in RxNorm	azilsartan medoxomil 20 MG Oral Tablet	2026-02-11
EU/1/11/735/005	40235487	azilsartan medoxomil 40 MG Oral Tablet	1091646	EXACT		 	2026-02-11
EU/1/11/735/006	40235487	azilsartan medoxomil 40 MG Oral Tablet	1091646	EXACT		 	2026-02-11
EU/1/11/735/007	40235487	azilsartan medoxomil 40 MG Oral Tablet	1091646	EXACT		 	2026-02-11
EU/1/11/735/008	40235487	azilsartan medoxomil 40 MG Oral Tablet	1091646	EXACT		 	2026-02-11
EU/1/11/735/009	40235491	azilsartan medoxomil 80 MG Oral Tablet	1091652	EXACT		 	2026-02-11
EU/1/11/735/010	40235491	azilsartan medoxomil 80 MG Oral Tablet	1091652	EXACT		 	2026-02-11
EU/1/11/735/011	40235491	azilsartan medoxomil 80 MG Oral Tablet	1091652	EXACT		 	2026-02-11
EU/1/11/735/012					No RxNorm concept for azilsartan medoxomil 20 MG; only 40 MG and 80 MG exist in RxNorm	azilsartan medoxomil 20 MG Oral Tablet	2026-02-11
EU/1/11/735/013					No RxNorm concept for azilsartan medoxomil 20 MG; only 40 MG and 80 MG exist in RxNorm	azilsartan medoxomil 20 MG Oral Tablet	2026-02-11
EU/1/11/735/014	40235487	azilsartan medoxomil 40 MG Oral Tablet	1091646	EXACT		 	2026-02-11
EU/1/11/735/015	40235487	azilsartan medoxomil 40 MG Oral Tablet	1091646	EXACT		 	2026-02-11
EU/1/11/735/016	40235491	azilsartan medoxomil 80 MG Oral Tablet	1091652	EXACT		 	2026-02-11
EU/1/11/735/017	40235491	azilsartan medoxomil 80 MG Oral Tablet	1091652	EXACT		 	2026-02-11
EU/1/11/735/018	40235491	azilsartan medoxomil 80 MG Oral Tablet	1091652	EXACT		 	2026-02-11
