cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
732691	86522	TARLODIX PLUS 5 MG/10 MG/25 MG CAPSULAS DURAS	Ramipril/Amlodipino/Hidroclorotiazida 10 mg/5 mg/25 mg cápsula	10 mg/5 mg/25 mg	Blister	30	cápsula	AMLODIPINO BESILATO 5 mg|HIDROCLOROTIAZIDA 25 mg|RAMIPRIL 10 mg	VÍA ORAL	CÁPSULA DURA	C09BX03 - Ramipril, amlodipino e hidroclorotiazida	ADAMED LABORATORIOS S.L.U.	0	0	0	0
732694	86523	TARLODIX PLUS 5 MG/5 MG/12,5 MG CAPSULAS DURAS	Ramipril/Amlodipino/Hidroclorotiazida 5 mg/5 mg/12,5 mg cápsula	5 mg/5 mg/12,5 mg	Blister	30	cápsula	AMLODIPINO BESILATO 5 mg|HIDROCLOROTIAZIDA 12,5 mg|RAMIPRIL 5 mg	VÍA ORAL	CÁPSULA DURA	C09BX03 - Ramipril, amlodipino e hidroclorotiazida	ADAMED LABORATORIOS S.L.U.	0	0	0	0
732696	86524	TARLODIX PLUS 10 MG/10 MG/25 MG CAPSULAS DURAS	Ramipril/Amlodipino/Hidroclorotiazida 10 mg/10 mg/25 mg cápsula	10 mg/10 mg/25 mg	Blister	30	cápsula	AMLODIPINO BESILATO 10 mg|HIDROCLOROTIAZIDA 25 mg|RAMIPRIL 10 mg	VÍA ORAL	CÁPSULA DURA	C09BX03 - Ramipril, amlodipino e hidroclorotiazida	ADAMED LABORATORIOS S.L.U.	0	0	0	0
732698	86525	TARLODIX PLUS 5 MG/5 MG/25 MG CAPSULAS DURAS	Ramipril/Amlodipino/Hidroclorotiazida 5 mg/5 mg/25 mg cápsula	5 mg/5 mg/25 mg	Blister	30	cápsula	AMLODIPINO BESILATO 5 mg|HIDROCLOROTIAZIDA 25 mg|RAMIPRIL 5 mg	VÍA ORAL	CÁPSULA DURA	C09BX03 - Ramipril, amlodipino e hidroclorotiazida	ADAMED LABORATORIOS S.L.U.	0	0	0	0
