cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
858944	63078	PHYSIONEAL 40 GLUCOSA 1,36% P/V / 13,6 mg/ml SOLUCION PARA DIALISIS PERITONEAL	Soluciones para diálisis peritoneal hipertónicas	N/A (más de 4 PA)	Bolsa	4	bolsa perfusión	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA INTRAPERITONEAL	SOLUCION PARA DIALISIS PERITONEAL	7	B05DB91 - Glucosa con electrolitos, dialisis peritoneal hipertonica	VANTIVE HEALTH S.L.	2000-05-04	0	2022-01-26	Autorizado	2000-05-04	1	0	0	0
859447	63079	PHYSIONEAL 40 GLUCOSA 2,27% P/V / 22,7 mg/ml SOLUCION PARA DIALISIS PERITONEAL	Soluciones para diálisis peritoneal hipertónicas	N/A (más de 4 PA)	Bolsa	5	bolsa perfusión	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA INTRAPERITONEAL	SOLUCION PARA DIALISIS PERITONEAL	7	B05DB91 - Glucosa con electrolitos, dialisis peritoneal hipertonica	VANTIVE HEALTH S.L.	2000-05-04	0	2022-01-26	Autorizado	2000-05-04	1	0	0	0
859504	63079	PHYSIONEAL 40 GLUCOSA 2,27% P/V / 22,7 mg/ml SOLUCION PARA DIALISIS PERITONEAL	Soluciones para diálisis peritoneal hipertónicas	N/A (más de 4 PA)	Bolsa	4	bolsa perfusión	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA INTRAPERITONEAL	SOLUCION PARA DIALISIS PERITONEAL	7	B05DB91 - Glucosa con electrolitos, dialisis peritoneal hipertonica	VANTIVE HEALTH S.L.	2000-05-04	0	2022-01-26	Autorizado	2000-05-04	1	0	0	0
864405	63007	NORMOFUNDINA CON POTASIO SOLUCIÓN PARA PERFUSIÓN	Soluciones que afectan al equilibrio electrolítico	N/A (más de 4 PA)	Frasco	1	frasco perfusión	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	6	B05BB02 - Electrolitos con carbohidratos	B BRAUN MEDICAL S.A.	2000-04-17	0	2020-02-03	Autorizado	2000-04-17	1	0	0	0
866137	62975	AMINOVEN 3,5% GLUCOSA / ELECTROLITOS SOLUCION PARA PERFUSION	Soluciones para nutrición parenteral	N/A (más de 4 PA)	Frasco	1	frasco perfusión	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	23	B05BA10 - Combinaciones	FRESENIUS KABI DEUTSCHLAND GMBH	2000-05-30	0	2018-10-19	Anulado	2018-10-19	1	0	0	0
866145	62975	AMINOVEN 3,5% GLUCOSA / ELECTROLITOS SOLUCION PARA PERFUSION	Soluciones para nutrición parenteral	N/A (más de 4 PA)	Frasco	1	frasco perfusión	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	23	B05BA10 - Combinaciones	FRESENIUS KABI DEUTSCHLAND GMBH	2000-05-30	0	2018-10-19	Anulado	2018-10-19	1	0	0	0
876888	27454	AGUA DEL CARMEN SOLUCIÓN ORAL	Mezcla de plantas medicinales tradicionales para síntomas de estrés (producto combinado)  solución/suspensión oral	N/A (más de 4 PA)	Frasco	100	ml	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA ORAL	SOLUCIÓN ORAL	25	V03AX - Otros productos terapeuticos	LABORATORIO DE APLICACIONES FARMACODINAMICAS S.A.	1957-04-01	1	2012-01-02	Autorizado	1957-04-01	0	0	0	0
876896	27454	AGUA DEL CARMEN SOLUCIÓN ORAL	Mezcla de plantas medicinales tradicionales para síntomas de estrés (producto combinado)  solución/suspensión oral	N/A (más de 4 PA)	Frasco	200	ml	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA ORAL	SOLUCIÓN ORAL	25	V03AX - Otros productos terapeuticos	LABORATORIO DE APLICACIONES FARMACODINAMICAS S.A.	1957-04-01	1	2012-01-02	Autorizado	1957-04-01	0	0	0	0
885855	33618	BRONQUIDIAZINA CR SUSPENSIÓN ORAL	Sulfametoxazol/Trimetoprim + principios activos expectorantes/mucolíticos (producto combinado)  solución/suspensión oral	N/A (más de 4 PA)	Frasco	150	ml	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA ORAL	SUSPENSIÓN ORAL	4	R05CZ95 - Sulfonamidas asociadas a mucolitico y/o expectorante	FAES FARMA S.A.	1977-11-01	1	2011-10-26	Autorizado	1977-11-01	1	0	0	0
888206	55439	FUNSIX CAPSULAS	Vitaminas (producto combinado)  cápsula	N/A (más de 4 PA)	Desconocido	50	cápsula	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA ORAL	CÁPSULA DURA	9	A11JC - Vitaminas, otras combinaciones	LABORATORIOS SERRA PAMIES S.A.	1981-11-01	0	2018-11-20	Anulado	2018-11-20	0	0	0	0
