cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
650654	66558	FORMOTEROL ALDO-UNION 12 MICROGRAMOS POLVO PARA INHALACION (CAPSULAS DURAS)	Formoterol 12 microgramos/dosis inhalación pulmonar (polvo)	12 microgramos/dosis	Blister	60	cápsula inhalación/alveolo	FORMOTEROL FUMARATO DIHIDRATO 12 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN (CÁPSULA DURA)	R03AC13 - Formoterol	LABORATORIO ALDO UNION S.L.	0	1	0	0
650684	66573	FORMOTEROL STADA 12 MICROGRAMOS POLVO PARA INHALACIÓN (CÁPSULA DURA)	Formoterol 12 microgramos/dosis inhalación pulmonar (polvo)	12 microgramos/dosis	Blister	60	cápsula inhalación/alveolo	FORMOTEROL FUMARATO DIHIDRATO 12 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN (CÁPSULA DURA)	R03AC13 - Formoterol	LABORATORIO STADA S.L.	0	0	0	0
652118	67037	BRONCORAL NEO 12 microgramos/PULSACION SOLUCION PARA INHALACION EN ENVASE A PRESION	Formoterol 12 microgramos/dosis inhalación pulmonar	12 microgramos	Envase a presión	100	pulverización inhalada	FORMOTEROL FUMARATO DIHIDRATO 12 microgramos	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN POR NEBULIZADOR	R03AC13 - Formoterol	CHIESI ESPAÑA S.A.U.	0	0	0	0
653729	67037	BRONCORAL NEO 12 microgramos/PULSACION SOLUCION PARA INHALACION EN ENVASE A PRESION	Formoterol 12 microgramos/dosis inhalación pulmonar	12 microgramos/dosis	Envase a presión	50	pulverización inhalada	FORMOTEROL FUMARATO DIHIDRATO 12 microgramos	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN POR NEBULIZADOR	R03AC13 - Formoterol	CHIESI ESPAÑA S.A.U.	0	0	0	0
654052	67234	FORADIL NEO 12 microgramos/PULSACION, SOLUCION PARA INHALACION EN ENVASE A PRESION	Formoterol 12 microgramos/dosis inhalación pulmonar	12 microgramos/dosis	Envase a presión	50	pulverización inhalada	FORMOTEROL FUMARATO DIHIDRATO 12 microgramos	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN EN ENVASE A PRESIÓN	R03AC13 - Formoterol	NOVARTIS FARMACEUTICA S.A.	0	0	0	0
656120	68063	FORMATRIS NOVOLIZER 12 microgramos/DOSIS, POLVO PARA INHALACION	Formoterol 12 microgramos/dosis inhalación pulmonar (polvo)	12 microgramos/dosis	Cartucho	60	pulverización inhalada	FORMOTEROL FUMARATO DIHIDRATO 12 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03AC13 - Formoterol	VIATRIS HEALTHCARE LIMITED	0	0	0	0
656121	68063	FORMATRIS NOVOLIZER 12 microgramos/DOSIS, POLVO PARA INHALACION	Formoterol 12 microgramos/dosis inhalación pulmonar (polvo)	12 microgramos/dosis	Cartucho	60	pulverización inhalada	FORMOTEROL FUMARATO DIHIDRATO 12 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03AC13 - Formoterol	VIATRIS HEALTHCARE LIMITED	0	0	0	0
656122	68064	FORMATRIS NOVOLIZER 6 microgramos/DOSIS, POLVO PARA INHALACION	Formoterol 6 microgramos/dosis inhalación pulmonar (polvo)	6 microgramos/dosis	Cartucho	60	pulverización inhalada	FORMOTEROL FUMARATO DIHIDRATO 6 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03AC13 - Formoterol	MYLAN IRE HEALTHCARE LIMITED	0	0	0	0
656123	68064	FORMATRIS NOVOLIZER 6 microgramos/DOSIS, POLVO PARA INHALACION	Formoterol 6 microgramos/dosis inhalación pulmonar (polvo)	6 microgramos/dosis	Cartucho	60	pulverización inhalada	FORMOTEROL FUMARATO DIHIDRATO 6 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03AC13 - Formoterol	MYLAN IRE HEALTHCARE LIMITED	0	0	0	0
657775	62197	FORADIL AEROLIZER 12 microgramos POLVO PARA INHALACIÓN (CÁPSULA DURA)	Formoterol 12 microgramos/dosis inhalación pulmonar (polvo)	12 microgramos/dosis	Blister	60	cápsula inhalación/alveolo	FORMOTEROL FUMARATO 12 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN (CÁPSULA DURA)	R03AC13 - Formoterol	BEXAL FARMACEUTICA S.A.	0	0	0	0
657783	62196	BRONCORAL AEROLIZER 12 microgramos POLVO EN CAPSULAS PARA INHALACION	Formoterol 12 microgramos/dosis inhalación pulmonar (polvo)	12 microgramos/dosis	Blister	60	cápsula inhalación/alveolo	FORMOTEROL FUMARATO 12 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN (CÁPSULA DURA)	R03AC13 - Formoterol	CHIESI ESPAÑA S.A.U.	0	0	0	0
668863	61667	OXIS TURBUHALER 9  microgramos/INHALACION  POLVO PARA INHALACION	Formoterol 9 microgramos/dosis inhalación pulmonar (polvo)	9 microgramos/dosis	Envase pulverizador	60	pulverización inhalada	FORMOTEROL FUMARATO DIHIDRATO 9 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03AC13 - Formoterol	LABORATORIO BETA S.A.	0	0	0	0
668871	61666	OXIS TURBUHALER  4,5 microgramos/INHALACION POLVO PARA INHALACION	Formoterol 4,5 microgramos/dosis inhalación pulmonar (polvo)	4,5 microgramos/dosis	Envase pulverizador	60	pulverización inhalada	FORMOTEROL FUMARATO DIHIDRATO 4,5 microgramos	VÍA INHALATORIA	POLVO PARA INHALACIÓN	R03AC13 - Formoterol	LABORATORIO BETA S.A.	0	0	0	0
