cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
600252	66729	PARAPRES 32 mg COMPRIMIDOS	Candesartán 32 mg comprimido	32 mg	Blister	300	comprimido	CANDESARTAN CILEXETILO 32 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	ALMIRALL S.A.	0	0	0
600973	62008	PARAPRES 16 mg COMPRIMIDOS	Candesartán 16 mg comprimido	16 mg	Blister	500	comprimido	CANDESARTAN CILEXETILO 16 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	ALMIRALL S.A.	0	0	0
650163	66300	ATACAND 32 mg COMPRIMIDOS	Candesartán 32 mg comprimido	32 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 32 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	CHEPLAPHARM ARZNEIMITTEL GMBH	0	0	0
650381	66439	BLOPRESS 32 mg COMPRIMIDOS	Candesartán 32 mg comprimido	32 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 32 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	CHEPLAPHARM ARZNEIMITTEL GMBH	0	0	0
654039	62006	PARAPRES 4 mg COMPRIMIDOS	Candesartán 4 mg comprimido	4 mg	Blister	14	comprimido	CANDESARTAN CILEXETILO 4 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	ALMIRALL S.A.	0	0	0
654047	62007	PARAPRES 8 mg COMPRIMIDOS	Candesartán 8 mg comprimido	8 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 8 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	ALMIRALL S.A.	0	0	0
654054	62008	PARAPRES 16 mg COMPRIMIDOS	Candesartán 16 mg comprimido	16 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 16 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	ALMIRALL S.A.	0	0	0
654062	66729	PARAPRES 32 mg COMPRIMIDOS	Candesartán 32 mg comprimido	32 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 32 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	ALMIRALL S.A.	0	0	0
656872	61995	BLOPRESS 4 mg COMPRIMIDOS	Candesartán 4 mg comprimido	4 mg	Blister	14	comprimido	CANDESARTAN CILEXETILO 4 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	CHEPLAPHARM ARZNEIMITTEL GMBH	0	0	0
656873	61997	BLOPRESS 16 mg COMPRIMIDOS	Candesartán 16 mg comprimido	16 mg	Blister	28	comprimido	CANDESARTAN 16 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	CHEPLAPHARM ARZNEIMITTEL GMBH	0	0	0
656874	61996	BLOPRESS 8 mg COMPRIMIDOS	Candesartán 8 mg comprimido	8 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 8 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	CHEPLAPHARM ARZNEIMITTEL GMBH	0	0	0
663633	61894	ATACAND 16 mg COMPRIMIDOS	Candesartán 16 mg comprimido	16 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 16 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	CHEPLAPHARM ARZNEIMITTEL GMBH	0	0	0
663658	61892	ATACAND 4 mg COMPRIMIDOS	Candesartán 4 mg comprimido	4 mg	Blister	14	comprimido	CANDESARTAN CILEXETILO 4 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	CHEPLAPHARM ARZNEIMITTEL GMBH	0	0	0
667379	71961	CANDESARTAN SANDOZ 4 mg COMPRIMIDOS EFG	Candesartán 4 mg comprimido	4 mg	Blister	14	comprimido	CANDESARTAN CILEXETILO 4 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	SANDOZ FARMACEUTICA S.A.	0	0	0
667403	71963	CANDESARTAN SANDOZ 8 mg COMPRIMIDOS EFG	Candesartán 8 mg comprimido	8 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 8 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	SANDOZ FARMACEUTICA S.A.	0	0	0
667423	71965	CANDESARTAN SANDOZ 16 mg COMPRIMIDOS EFG	Candesartán 16 mg comprimido	16 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 16 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	SANDOZ FARMACEUTICA S.A.	0	0	0
667446	71994	CANDESARTAN SANDOZ 32 mg COMPRIMIDOS EFG	Candesartán 32 mg comprimido	32 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 32 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	SANDOZ FARMACEUTICA S.A.	0	0	0
673853	73697	CANDESARTAN ALTER 32 mg COMPRIMIDOS EFG	Candesartán 32 mg comprimido	32 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 32 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	LABORATORIOS ALTER S.A.	0	0	0
673870	73699	CANDESARTAN ALTER 16 mg COMPRIMIDOS EFG	Candesartán 16 mg comprimido	16 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 16 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	LABORATORIOS ALTER S.A.	0	0	0
673876	73701	CANDESARTAN ALTER 8 mg COMPRIMIDOS EFG	Candesartán 8 mg comprimido	8 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 8 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	LABORATORIOS ALTER S.A.	0	0	0
676573	73116	CANDESARTAN SUN 8 mg COMPRIMIDOS EFG	Candesartán 8 mg comprimido	8 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 8 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	0	0	0
676574	73117	CANDESARTAN SUN 16 mg COMPRIMIDOS EFG	Candesartán 16 mg comprimido	16 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 16 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	0	0	0
677329	73768	CANDESARTAN QUALIGEN 16 mg COMPRIMIDOS EFG	Candesartán 16 mg comprimido	16 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 16 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	QUALIGEN, S.L.	0	0	0
677330	73769	CANDESARTAN QUALIGEN 8 mg COMPRIMIDOS EFG	Candesartán 8 mg comprimido	8 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 8 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	QUALIGEN, S.L.	0	0	0
677334	73771	CANDESARTAN QUALIGEN 32 mg COMPRIMIDOS EFG	Candesartán 32 mg comprimido	32 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 32 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	QUALIGEN, S.L.	0	0	0
677350	73775	CANDESARTAN MYLAN PHARMACEUTICALS 16 mg COMPRIMIDOS EFG	Candesartán 16 mg comprimido	16 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 16 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	MYLAN PHARMACEUTICALS S.L.	0	0	0
677360	73777	CANDESARTAN MYLAN PHARMACEUTICALS 32 mg COMPRIMIDOS EFG	Candesartán 32 mg comprimido	32 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 32 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	MYLAN PHARMACEUTICALS S.L.	0	0	0
679566	73876	CANDESARTAN MABO 4 mg COMPRIMIDOS EFG	Candesartán 4 mg comprimido	4 mg	Blister	14	comprimido	CANDESARTAN CILEXETILO 4 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	MABO FARMA S.A.	0	0	0
679569	73878	CANDESARTAN MABO 8 mg COMPRIMIDOS EFG	Candesartán 8 mg comprimido	8 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 8 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	MABO FARMA S.A.	0	0	0
679570	73879	CANDESARTAN MABO 16 mg COMPRIMIDOS EFG	Candesartán 16 mg comprimido	16 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 16 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	MABO FARMA S.A.	0	0	0
679572	73880	CANDESARTAN MABO 32 mg COMPRIMIDOS EFG	Candesartán 32 mg comprimido	32 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 32 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	MABO FARMA S.A.	0	0	0
679958	73977	CANDESARTAN SUN 32 mg COMPRIMIDOS EFG	Candesartán 32 mg comprimido	32 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 32 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	0	0	0
681112	74217	CANDESARTAN AUROVITAS SPAIN 4 mg COMPRIMIDOS EFG	Candesartán 4 mg comprimido	4 mg	Blister	14	comprimido	CANDESARTAN CILEXETILO 4 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	AUROVITAS SPAIN, S.A.U.	0	0	0
681123	74218	CANDESARTAN AUROVITAS SPAIN 8 mg COMPRIMIDOS EFG	Candesartán 8 mg comprimido	8 mg	Blister	28	comprimido	CANDESARTAN CILEXETILO 8 mg	VÍA ORAL	COMPRIMIDO	C09CA06 - Candesartan	AUROVITAS SPAIN, S.A.U.	0	0	0
