ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/08/480/001	19022947	irbesartan 75 MG Oral Tablet	200094	EXACT			2025-12-04
EU/1/08/480/002	19022947	irbesartan 75 MG Oral Tablet	200094	EXACT			2025-12-04
EU/1/08/480/003	19022947	irbesartan 75 MG Oral Tablet	200094	EXACT			2025-12-04
EU/1/08/480/004	19022947	irbesartan 75 MG Oral Tablet	200094	EXACT			2025-12-04
EU/1/08/480/005	19022947	irbesartan 75 MG Oral Tablet	200094	EXACT			2025-12-04
EU/1/08/480/006	19022947	irbesartan 75 MG Oral Tablet	200094	EXACT			2025-12-04
EU/1/08/480/007	19022948	irbesartan 150 MG Oral Tablet	200095	EXACT			2025-12-04
EU/1/08/480/008	19022948	irbesartan 150 MG Oral Tablet	200095	EXACT			2025-12-04
EU/1/08/480/009	19022948	irbesartan 150 MG Oral Tablet	200095	EXACT			2025-12-04
EU/1/08/480/010	19022948	irbesartan 150 MG Oral Tablet	200095	EXACT			2025-12-04
EU/1/08/480/011	19022948	irbesartan 150 MG Oral Tablet	200095	EXACT			2025-12-04
EU/1/08/480/012	19022948	irbesartan 150 MG Oral Tablet	200095	EXACT			2025-12-04
EU/1/08/480/013	19022949	irbesartan 300 MG Oral Tablet	200096	EXACT			2025-12-04
EU/1/08/480/014	19022949	irbesartan 300 MG Oral Tablet	200096	EXACT			2025-12-04
EU/1/08/480/015	19022949	irbesartan 300 MG Oral Tablet	200096	EXACT			2025-12-04
EU/1/08/480/016	19022949	irbesartan 300 MG Oral Tablet	200096	EXACT			2025-12-04
EU/1/08/480/017	19022949	irbesartan 300 MG Oral Tablet	200096	EXACT			2025-12-04
EU/1/08/480/018	19022949	irbesartan 300 MG Oral Tablet	200096	EXACT			2025-12-04
EU/1/08/480/019	19022947	irbesartan 75 MG Oral Tablet	200094	EXACT			2025-12-04
EU/1/08/480/020	19022947	irbesartan 75 MG Oral Tablet	200094	EXACT			2025-12-04
EU/1/08/480/021	19022948	irbesartan 150 MG Oral Tablet	200095	EXACT			2025-12-04
EU/1/08/480/022	19022948	irbesartan 150 MG Oral Tablet	200095	EXACT			2025-12-04
EU/1/08/480/023	19022949	irbesartan 300 MG Oral Tablet	200096	EXACT			2025-12-04
EU/1/08/480/024	19022949	irbesartan 300 MG Oral Tablet	200096	EXACT			2025-12-04
