codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
044717015	044717	VALERIANA VEMEDIA	450 MG COMPRESSE RIVESTITE- 10 COMPRESSE IN BLISTER PVC/PVDC-AL	VALERIANA (ESTRATTO SECCO)	VALERIANA (ESTRATTO SECCO)	450	milligrammi	Compressa rivestita	N05CM09	VEMEDIA MANUFACTURING B.V.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali non soggetti a prescrizione medica, da banco.
044717027	044717	VALERIANA VEMEDIA	450 MG COMPRESSE RIVESTITE- 20 COMPRESSE IN BLISTER PVC/PVDC-AL	VALERIANA (ESTRATTO SECCO)	VALERIANA (ESTRATTO SECCO)	450	milligrammi	Compressa rivestita	N05CM09	VEMEDIA MANUFACTURING B.V.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali non soggetti a prescrizione medica, da banco.
044717039	044717	VALERIANA VEMEDIA	450 MG COMPRESSE RIVESTITE- 30 COMPRESSE IN BLISTER PVC/PVDC-AL	VALERIANA (ESTRATTO SECCO)	VALERIANA (ESTRATTO SECCO)	450	milligrammi	Compressa rivestita	N05CM09	VEMEDIA MANUFACTURING B.V.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali non soggetti a prescrizione medica, da banco.
044717041	044717	VALERIANA VEMEDIA	450 MG COMPRESSE RIVESTITE- 40 COMPRESSE IN BLISTER PVC/PVDC-AL	VALERIANA (ESTRATTO SECCO)	VALERIANA (ESTRATTO SECCO)	450	milligrammi	Compressa rivestita	N05CM09	VEMEDIA MANUFACTURING B.V.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali non soggetti a prescrizione medica, da banco.
044717054	044717	VALERIANA VEMEDIA	450 MG COMPRESSE RIVESTITE- 50 COMPRESSE IN BLISTER PVC/PVDC-AL	VALERIANA (ESTRATTO SECCO)	VALERIANA (ESTRATTO SECCO)	450	milligrammi	Compressa rivestita	N05CM09	VEMEDIA MANUFACTURING B.V.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali non soggetti a prescrizione medica, da banco.
