ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/04/307/001	EMEA/H/C/000577	25 mg	Capsule, hard	Oral use	blister (PVC/PVDC/Alu)		14	Zonegran
EU/1/04/307/002	EMEA/H/C/000577	25 mg	Capsule, hard	Oral use	blister (PVC/PVDC/Alu)		56	Zonegran
EU/1/04/307/003	EMEA/H/C/000577	50 mg	Capsule, hard	Oral use	blister (PVC/PVDC/Alu)		56	Zonegran
EU/1/04/307/004	EMEA/H/C/000577	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/Alu)		56	Zonegran
EU/1/04/307/005	EMEA/H/C/000577	25 mg	Capsule, hard	Oral use	blister (PVC/PVDC/Alu)		28	Zonegran
EU/1/04/307/006	EMEA/H/C/000577	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/Alu)		28	Zonegran
EU/1/04/307/007	EMEA/H/C/000577	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/Alu)		98	Zonegran
EU/1/04/307/008	EMEA/H/C/000577	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/Alu)		196	Zonegran
EU/1/04/307/009	EMEA/H/C/000577	50 mg	Capsule, hard	Oral use	blister (PVC/PVDC/Alu)		28	Zonegran
EU/1/04/307/010	EMEA/H/C/000577	50 mg	Capsule, hard	Oral use	blister (PVC/PVDC/Alu)		14	Zonegran
EU/1/04/307/011	EMEA/H/C/000577	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/Alu)		84	Zonegran
EU/1/04/307/012	EMEA/H/C/000577	50 mg	Capsule, hard	Oral use	blister (PVC/PVDC/Alu)		84	Zonegran
EU/1/04/307/013	EMEA/H/C/000577	25 mg	Capsule, hard	Oral use	blister (PVC/PVDC/Alu)		84	Zonegran
