ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/12/811/001	EMEA/H/C/002445	10 µg	Solution for injection	Subcutaneous use	cartridge in pre-filled pen	3ml	1 pre-filled pen	Lyxumia
EU/1/12/811/002	EMEA/H/C/002445	20 µg	Solution for injection	Subcutaneous use	cartridge in pre-filled pen	3ml	1 pre-filled pen	Lyxumia
EU/1/12/811/003	EMEA/H/C/002445	20 µg	Solution for injection	Subcutaneous use	cartridge in pre-filled pen	3ml	2 pre-filled pens	Lyxumia
EU/1/12/811/004	EMEA/H/C/002445	20 µg	Solution for injection	Subcutaneous use	cartridge in pre-filled pen	3ml	6 pre-filled pens	Lyxumia
EU/1/12/811/005	EMEA/H/C/002445	10 µg + 20 µg	Solution for injection	Subcutaneous use	cartridge in pre-filled pen	3ml	1 pre-filled pen + 1 pre-filled pen	Lyxumia
