product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
24-0165-01	Dimethyl fumarate MSN 120 mg gastro-resistant hard capsules	24-0165	14-JUN-24	NL/H/5715/001	120 mg	Gastro-resistant capsule, hard	120 mg	Carton box, PVC/PE/PVDC/Al blister, N14	14
24-0165-02	Dimethyl fumarate MSN 120 mg gastro-resistant hard capsules	24-0165	14-JUN-24	NL/H/5715/001	120 mg	Gastro-resistant capsule, hard	120 mg	Carton box, PVC/PE/PVDC/Al blister, N56	56
24-0165-03	Dimethyl fumarate MSN 120 mg gastro-resistant hard capsules	24-0165	14-JUN-24	NL/H/5715/001	120 mg	Gastro-resistant capsule, hard	120 mg	Carton box, PVC/PE/PVDC/Al unit-dose blister, N14	14
24-0165-04	Dimethyl fumarate MSN 120 mg gastro-resistant hard capsules	24-0165	14-JUN-24	NL/H/5715/001	120 mg	Gastro-resistant capsule, hard	120 mg	Carton box, PVC/PE/PVDC/Al unit-dose blister, N56	56
24-0166-01	Dimethyl fumarate MSN 240 mg gastro-resistant hard capsules	24-0166	14-JUN-24	NL/H/5715/002	240 mg	Gastro-resistant capsule, hard	240 mg	Carton box, PVC/PE/PVDC/Al blister, N56	56
24-0166-02	Dimethyl fumarate MSN 240 mg gastro-resistant hard capsules	24-0166	14-JUN-24	NL/H/5715/002	240 mg	Gastro-resistant capsule, hard	240 mg	Carton box, PVC/PE/PVDC/Al blister, N168	168
24-0166-03	Dimethyl fumarate MSN 240 mg gastro-resistant hard capsules	24-0166	14-JUN-24	NL/H/5715/002	240 mg	Gastro-resistant capsule, hard	240 mg	Carton box, PVC/PE/PVDC/Al blister, N196	196
24-0166-04	Dimethyl fumarate MSN 240 mg gastro-resistant hard capsules	24-0166	14-JUN-24	NL/H/5715/002	240 mg	Gastro-resistant capsule, hard	240 mg	Carton box, PVC/PE/PVDC/Al unit-dose blister, N56	56
24-0166-05	Dimethyl fumarate MSN 240 mg gastro-resistant hard capsules	24-0166	14-JUN-24	NL/H/5715/002	240 mg	Gastro-resistant capsule, hard	240 mg	Carton box, PVC/PE/PVDC/Al unit-dose blister, N168	168
24-0166-06	Dimethyl fumarate MSN 240 mg gastro-resistant hard capsules	24-0166	14-JUN-24	NL/H/5715/002	240 mg	Gastro-resistant capsule, hard	240 mg	Carton box, PVC/PE/PVDC/Al unit-dose blister, N196	196
