cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
608414	64551	ZOLPIDEM NORMON 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Zolpidem 10 mg comprimido	10 mg	Blister	500	comprimido	ZOLPIDEM  HEMITARTRATO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05CF02 - Zolpidem	LABORATORIOS NORMON S.A.	0	0	0
636514	65204	ZOLPIDEM DESGEN 5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA  EFG	Zolpidem 5 mg comprimido	5 mg	Blister	500	comprimido	ZOLPIDEM TARTRATO 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05CF02 - Zolpidem	LABORATORIO GENERFARMA S.L.	0	0	0
636522	65205	ZOLPIDEM DESGEN 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Zolpidem 10 mg comprimido	10 mg	Blister	500	comprimido	ZOLPIDEM TARTRATO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05CF02 - Zolpidem	LABORATORIO GENERFARMA S.L.	0	0	0
640763	58470	STILNOX 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Zolpidem 10 mg comprimido	10 mg	Blister	500	comprimido	ZOLPIDEM TARTRATO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05CF02 - Zolpidem	SANOFI AVENTIS S.A.	0	0	0
658252	58470	STILNOX 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Zolpidem 10 mg comprimido	10 mg	Blister	30	comprimido	ZOLPIDEM TARTRATO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05CF02 - Zolpidem	SANOFI AVENTIS S.A.	0	0	0
663533	70839	ZOLPIDEM APOTEX 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Zolpidem 10 mg comprimido	10 mg	Blister	30	comprimido	ZOLPIDEM TARTRATO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05CF02 - Zolpidem	APOTEX EUROPE B.V.	0	0	0
689318	75795	ZOLPIDEM TEVA-RATIOPHARM 5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Zolpidem 5 mg comprimido	5 mg	Blister	30	comprimido	ZOLPIDEM  HEMITARTRATO 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05CF02 - Zolpidem	TEVA PHARMA S.L.U.	0	0	0
689319	75798	ZOLPIDEM TEVA-RATIOPHARM 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Zolpidem 10 mg comprimido	10 mg	Blister	30	comprimido	ZOLPIDEM  HEMITARTRATO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05CF02 - Zolpidem	TEVA PHARMA S.L.U.	0	0	0
694366	76723	EDLUAR 10 MG COMPRIMIDOS SUBLINGUALES	Zolpidem 10 mg comprimido sublingual	10 mg	Blister	30	comprimido	ZOLPIDEM TARTRATO 10 mg	VÍA SUBLINGUAL	COMPRIMIDO SUBLINGUAL	N05CF02 - Zolpidem	VIATRIS HEALTHCARE LIMITED	0	0	0
694374	76724	EDLUAR 5 MG COMPRIMIDOS SUBLINGUALES	Zolpidem 5 mg comprimido sublingual	5 mg	Blister	30	comprimido	ZOLPIDEM TARTRATO 5 mg	VÍA SUBLINGUAL	COMPRIMIDO SUBLINGUAL	N05CF02 - Zolpidem	VIATRIS HEALTHCARE LIMITED	0	0	0
701474	64374	ZOLPIDEM SANDOZ FARMACEUTICA 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Zolpidem 10 mg comprimido	10 mg	Blister	30	comprimido	ZOLPIDEM HEMIHIDRATO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05CF02 - Zolpidem	SANDOZ FARMACEUTICA S.A.	0	0	0
701572	78482	ZOLPIDEM AUROBINDO 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Zolpidem 10 mg comprimido	10 mg	Blister	30	comprimido	ZOLPIDEM TARTRATO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05CF02 - Zolpidem	LABORATORIOS AUROBINDO S.L.U.	0	0	0
707174	64407	ZOLPIDEM VIR 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Zolpidem 10 mg comprimido	10 mg	Blister	30	comprimido	ZOLPIDEM  HEMITARTRATO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N05CF02 - Zolpidem	INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.	0	0	0
