cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
700698	72275	DUODART 0,5 MG/0,4 MG CAPSULAS DURAS	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Bote	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	GLAXOSMITHKLINE S.A.	0	0	0	0
700699	20100347	DUODART 0,5 MG/0,4 MG CAPSULAS DURAS	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Bote	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	GLAXOSMITH KLINE LTD	0	0	0	0
723936	83557	DUTASTERIDA/TAMSULOSINA TEVA 0,5 MG/0,4 MG CAPSULAS DURAS	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Frasco	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	TEVA B.V.	0	0	0	0
724160	83630	DUTAMSIN 0,5 MG/0,4 MG CAPSULAS DURAS	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Frasco	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	EXELTIS HEALTHCARE S.L.	0	0	0	0
724431	83698	NEOMYX 0,5 MG/0,4 MG CAPSULAS DURAS	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Frasco	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	LABORATORIOS ALTER S.A.	0	0	0	0
724433	83700	DUTASTERIDA/TAMSULOSINA TARBIS 0,5 MG/0,4 MG CAPSULAS DURAS	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Frasco	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	TARBIS FARMA S.L.	0	0	0	0
724434	83701	DUTASTERIDA/TAMSULOSINA ALTER GENERICOS 0,5 MG/0,4 MG CAPSULAS DURAS	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Frasco	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	LABORATORIOS ALTER S.A.	0	0	0	0
724435	83702	DUTASTERIDA/TAMSULOSINA MYLAN 0,5 MG/0,4 MG CAPSULAS DURAS	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Frasco	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	MYLAN PHARMACEUTICALS S.L.	0	0	0	0
724436	83703	DUTASTERIDA/TAMSULOSINA RATIOPHARM 0,5 MG/0,4 MG CAPSULAS DURAS	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Frasco	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	RATIOPHARM ESPANA S.A.	0	0	0	0
724437	83704	DUTASTERIDA/TAMSULOSINA ALMUS PHARMA 0,5 MG/0,4 MG CAPSULAS DURAS	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Frasco	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	ALMUS FARMACEUTICA S.A.U.	0	0	0	0
724438	83705	DUTASTERIDA/TAMSULOSINA CINFAMED 0,5 MG/0,4 MG CAPSULAS DURAS	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Frasco	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	LABORATORIOS CINFA S.A.	0	0	0	0
724439	83706	DUTASTERIDA/TAMSULOSINA MANA PHARMA 0,5 MG/0,4 MG CAPSULAS DURAS	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Frasco	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	MANA PHARMA S.L.	0	0	0	0
724440	83707	DUTASTERIDA/TAMSULOSINA QUALIGEN 0,5 MG/0,4 MG CAPSULAS DURAS	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Frasco	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	NEURAXPHARM SPAIN S.L.	0	0	0	0
724441	83708	DUTASTERIDA/TAMSULOSINA KERN PHARMA 0,5 MG/0,4 MG CAPSULAS DURAS	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Frasco	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	KERN PHARMA S.L.	0	0	0	0
724444	83711	DUTASTERIDA/TAMSULOSINA STADAGEN 0,5 MG/0,4 MG CAPSULAS DURAS	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Frasco	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	LABORATORIO STADA S.L.	0	0	0	0
724529	83753	ILMAGO 0,5 MG/0,4 MG CAPSULAS DURAS	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Frasco	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	LABORATORIOS SALVAT S.A.	0	0	0	0
726753	84466	DUTASTERIDA/TAMSULOSINA COMBIX PHARMA 0,5 MG/0,4 MG CAPSULAS DURAS EFG	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Frasco	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	LABORATORIOS COMBIX S.L.U.	0	1	0	0
726842	84499	DUTASTERIDA/TAMSULOSINA SANDOZ 0,5 MG/0,4 MG CAPSULAS DURAS EFG	Dutasterida/Tamsulosina 0,5 mg/0,4 mg cápsula	0,5 mg/0,4 mg	Blister	30	cápsula	DUTASTERIDA 0,5 mg|TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA	G04CA52 - Tamsulosina y dutasterida	SANDOZ FARMACEUTICA S.A.	0	1	0	0
