codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
020957039	020957	AZATIOPRINA ASPEN	50 MG COMPRESSE RIVESTITE CON FILM - 50 COMPRESSE	AZATIOPRINA	AZATIOPRINA	50	milligrammi	Compressa rivestita con film	L04AX01	ASPEN PHARMA TRADING LIMITED	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
036292011	036292	AZATIOPRINA HEXAL	<50 mg compresse  rivestite  con  film>  30 compresse in blister PP/Al	AZATIOPRINA	AZATIOPRINA			Compressa rivestita con film	L04AX01	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
036292023	036292	AZATIOPRINA HEXAL	<50 mg compresse  rivestite  con  film>  50 compresse in blister PP/Al	AZATIOPRINA	AZATIOPRINA	50	milligrammi	Compressa rivestita con film	L04AX01	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
036292035	036292	AZATIOPRINA HEXAL	<50 mg compresse rivestite  con  film>  100 compresse in blister PP/Al	AZATIOPRINA	AZATIOPRINA			Compressa rivestita con film	L04AX01	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
036292047	036292	AZATIOPRINA HEXAL	<50 mg compresse  rivestite  con  film>  30 compresse in blister PVC/PVDC/AL	AZATIOPRINA	AZATIOPRINA			Compressa rivestita con film	L04AX01	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
036292050	036292	AZATIOPRINA HEXAL	<50 mg compresse  rivestite  con  film>  50 compresse in blister PVC/PVDC/AL	AZATIOPRINA	AZATIOPRINA			Compressa rivestita con film	L04AX01	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
036292062	036292	AZATIOPRINA HEXAL	<50 mg compresse rivestite  con  film>  100 compresse in blister PVC/PVDC/AL	AZATIOPRINA	AZATIOPRINA			Compressa rivestita con film	L04AX01	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
036292074	036292	AZATIOPRINA HEXAL	<50 mg compresse  rivestite  con  film>  90 compresse in blister PVC/PVDC/AL	AZATIOPRINA	AZATIOPRINA			Compressa rivestita con film	L04AX01	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
036292086	036292	AZATIOPRINA HEXAL	<50 mg compresse  rivestite  con  film>  90 compresse in blister PP/Al	AZATIOPRINA	AZATIOPRINA			Compressa rivestita con film	L04AX01	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
037534017	037534	AZAFOR	50 MG COMPRESSE RIVESTITE CON FILM- 50 COMPRESSE IN BLISTER PVC/PVDC/AL	AZATIOPRINA	AZATIOPRINA	50	milligrammi	Compressa rivestita con film	L04AX01	DYMALIFE PHARMACEUTICAL S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
037534029	037534	AZAFOR	50 MG COMPRESSE RIVESTITE CON FILM- 100 COMPRESSE IN BLISTER PVC/PVDC/AL	AZATIOPRINA	AZATIOPRINA	50	milligrammi	Compressa rivestita con film	L04AX01	DYMALIFE PHARMACEUTICAL S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
050866019	050866	AZATIOPRINA DOC	50 MG COMPRESSE RIVESTITE CON FILM- 50 COMPRESSE IN BLISTER PVC/PVDC/AL	AZATIOPRINA	AZATIOPRINA	50	milligrammi	Compressa rivestita con film	L04AX01	DOC GENERICI SRL	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
052891013	052891	AZATIOPRINA ASPEN	50 MG COMPRESSE RIVESTITE CON FILM - 50 COMPRESSE	AZATIOPRINA	AZATIOPRINA	50	milligrammi	Compressa rivestita con film	L04AX01	FARMED S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
