cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
651012	66677	UROLOSIN OCAS 0,4 mg COMPRIMIDOS DE LIBERACION PROLONGADA RECUBIERTOS CON PELICULA	Tamsulosina 0,4 mg comprimido liberación modificada	0,4 mg	Blister	30	comprimido	TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	G04CA02 - Tamsulosina	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0	0
651013	66678	OMNIC OCAS 0,4 mg COMPRIMIDOS DE LIBERACION PROLONGADA RECUBIERTOS CON PELICULA	Tamsulosina 0,4 mg comprimido liberación modificada	0,4 mg	Blister	30	comprimido	TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	G04CA02 - Tamsulosina	ASTELLAS PHARMA S.A.	0	0	0	0
652480	67233	TAMSULOSINA SANDOZ 0,4 mg CAPSULAS DE LIBERACION MODIFICADA EFG	Tamsulosina 0,4 mg cápsula liberación modificada	0,4 mg	Blister	30	cápsula	TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA DE LIBERACIÓN MODIFICADA	G04CA02 - Tamsulosina	SANDOZ FARMACEUTICA S.A.	0	1	0	0
652661	67217	TAMSULOSINA TEVA-RATIOPHARM 0,4 mg CAPSULAS DURAS DE LIBERACION MODIFICADA EFG	Tamsulosina 0,4 mg cápsula liberación modificada	0,4 mg	Blister	30	cápsula	TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA DE LIBERACIÓN MODIFICADA	G04CA02 - Tamsulosina	TEVA PHARMA S.L.U.	0	1	0	0
652662	67218	TAMSULOSINA STADA 0,4 MG CAPSULAS DURAS DE LIBERACION MODIFICADA EFG	Tamsulosina 0,4 mg cápsula liberación modificada	0,4 mg	Blister	30	cápsula	TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA DE LIBERACIÓN MODIFICADA	G04CA02 - Tamsulosina	LABORATORIO STADA S.L.	0	1	0	0
652665	67220	TAMSULOSINA MABO 0,4 mg CAPSULAS DURAS DE LIBERACION MODIFICADA EFG	Tamsulosina 0,4 mg cápsula liberación modificada	0,4 mg	Blister	30	cápsula	TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA DE LIBERACIÓN MODIFICADA	G04CA02 - Tamsulosina	MABO FARMA S.A.	0	1	0	0
652774	67265	TAMSULOSINA EDIGEN 0,4 mg CAPSULAS DURAS DE LIBERACION MODIFICADA EFG	Tamsulosina 0,4 mg cápsula liberación modificada	0,4 mg	Blister	30	cápsula	TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA DE LIBERACIÓN MODIFICADA	G04CA02 - Tamsulosina	ARISTO PHARMA IBERIA S.L.	0	1	0	0
652799	67279	TAMSULOSINA VIATRIS 0,4 mg CAPSULAS DURAS DE LIBERACION MODIFICADA EFG	Tamsulosina 0,4 mg cápsula liberación modificada	0,4 mg	Blister	30	cápsula	TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA DE LIBERACIÓN MODIFICADA	G04CA02 - Tamsulosina	VIATRIS LIMITED	0	1	0	0
652848	67308	TAMSULOSINA CINFA 0,4 mg CAPSULAS DURAS DE LIBERACION MODIFICADA EFG	Tamsulosina 0,4 mg cápsula liberación modificada	0,4 mg	Blister	30	cápsula	TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA DE LIBERACIÓN MODIFICADA	G04CA02 - Tamsulosina	LABORATORIOS CINFA S.A.	0	1	0	0
652886	67331	TAMSULOSINA ZENTIVA 0,4 mg CAPSULAS DURAS DE LIBERACION MODIFICADA EFG	Tamsulosina 0,4 mg cápsula liberación modificada	0,4 mg	Blister	30	cápsula	TAMSULOSINA HIDROCLORURO 0,4 mg	VÍA ORAL	CÁPSULA DURA DE LIBERACIÓN MODIFICADA	G04CA02 - Tamsulosina	ZENTIVA K.S.	0	1	0	0
