ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/13/900/001	21061613	dapagliflozin 5 MG / Metformin 850 MG Oral Tablet	OMOP351613	EXACT	RxExt has naming inconsistency with RxNorm, suggestion has appropriate name	dapagliflozin 5 MG / metformin hydrochloride 850 MG Oral Tablet	2025-12-04
EU/1/13/900/002	21061613	dapagliflozin 5 MG / Metformin 850 MG Oral Tablet	OMOP351613	EXACT	RxExt has naming inconsistency with RxNorm, suggestion has appropriate name	dapagliflozin 5 MG / metformin hydrochloride 850 MG Oral Tablet	2025-12-04
EU/1/13/900/003	21061613	dapagliflozin 5 MG / Metformin 850 MG Oral Tablet	OMOP351613	EXACT	RxExt has naming inconsistency with RxNorm, suggestion has appropriate name	dapagliflozin 5 MG / metformin hydrochloride 850 MG Oral Tablet	2025-12-04
EU/1/13/900/004	21061613	dapagliflozin 5 MG / Metformin 850 MG Oral Tablet	OMOP351613	EXACT	RxExt has naming inconsistency with RxNorm, suggestion has appropriate name	dapagliflozin 5 MG / metformin hydrochloride 850 MG Oral Tablet	2025-12-04
EU/1/13/900/005	21061613	dapagliflozin 5 MG / Metformin 850 MG Oral Tablet	OMOP351613	EXACT	RxExt has naming inconsistency with RxNorm, suggestion has appropriate name	dapagliflozin 5 MG / metformin hydrochloride 850 MG Oral Tablet	2025-12-04
EU/1/13/900/006	21061613	dapagliflozin 5 MG / Metformin 850 MG Oral Tablet	OMOP351613	EXACT	RxExt has naming inconsistency with RxNorm, suggestion has appropriate name	dapagliflozin 5 MG / metformin hydrochloride 850 MG Oral Tablet	2025-12-04
EU/1/13/900/007	45775865	dapagliflozin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo]	1593829	EXACT			2025-12-04
EU/1/13/900/008	45775865	dapagliflozin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo]	1593829	EXACT			2025-12-04
EU/1/13/900/009	45775865	dapagliflozin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo]	1593829	EXACT			2025-12-04
EU/1/13/900/010	45775865	dapagliflozin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo]	1593829	EXACT			2025-12-04
EU/1/13/900/011	45775865	dapagliflozin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo]	1593829	EXACT			2025-12-04
EU/1/13/900/012	45775865	dapagliflozin 5 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo]	1593829	EXACT			2025-12-04

