codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
032079028	032079	HIZAAR	50 MG+ 12,5 MG COMPRESSE RIVESTITE- 14 COMPRESSE	IDROCLOROTIAZIDE/LOSARTAN POTASSICO	IDROCLOROTIAZIDE|LOSARTAN POTASSICO	12.5|50	milligrammi|milligrammi	Compressa rivestita	C09DA01	ORGANON ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
032079030	032079	HIZAAR	100 MG + 25 MG  COMPRESSE RIVESTITE CON FILM- 14 COMPRESSE	IDROCLOROTIAZIDE/LOSARTAN POTASSICO	IDROCLOROTIAZIDE|LOSARTAN POTASSICO	25|100	milligrammi|milligrammi	Compressa rivestita con film	C09DA01	ORGANON ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
032079042	032079	HIZAAR	100 MG + 25 MG COMPRESSE RIVESTITE CON FILM-  28 COMPRESSE	IDROCLOROTIAZIDE/LOSARTAN POTASSICO	IDROCLOROTIAZIDE|LOSARTAN POTASSICO	25|100	milligrammi|milligrammi	Compressa rivestita con film	C09DA01	ORGANON ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
032079055	032079	HIZAAR	50 + 12,5 MG COMPRESSE RIVESTITE- 28 COMPRESSE	IDROCLOROTIAZIDE/LOSARTAN POTASSICO	IDROCLOROTIAZIDE|LOSARTAN POTASSICO	12.5|50	milligrammi|milligrammi	Compressa rivestita	C09DA01	ORGANON ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
034310019	034310	FORZAAR	100 MG + 25 MG COMPRESSE RIVESTITE CON FILM- 14 COMPRESSE	IDROCLOROTIAZIDE/LOSARTAN POTASSICO	IDROCLOROTIAZIDE|LOSARTAN POTASSICO	25|100	milligrammi|milligrammi	Compressa rivestita con film	C09DA01	ORGANON ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
034310021	034310	FORZAAR	100 MG + 25 MG COMPRESSE RIVESTITE CON FILM- 28 COMPRESSE	IDROCLOROTIAZIDE/LOSARTAN POTASSICO	IDROCLOROTIAZIDE|LOSARTAN POTASSICO	25|100	milligrammi|milligrammi	Compressa rivestita con film	C09DA01	ORGANON ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
038028383	038028	LOSARTAN/IDROCLOROTIAZIDE TEVA	100 MG/25 MG COMPRESSE RIVESTITE CON FILM- 90 COMPRESSE IN BLISTER PVC/PVDC/PE/AL	IDROCLOROTIAZIDE/LOSARTAN POTASSICO	IDROCLOROTIAZIDE|LOSARTAN POTASSICO	|	|	Compressa rivestita con film	C09DA01	TEVA ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
038601136	038601	LOSARTAN E IDROCLOROTIAZIDE EG	100 MG/25 MG COMPRESSE RIVESTITE CON FILM- 60 COMPRESSE IN BLISTER PVC/PVDC/AL	IDROCLOROTIAZIDE/LOSARTAN POTASSICO	IDROCLOROTIAZIDE|LOSARTAN POTASSICO	|	|	Compressa rivestita con film	C09DA01	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
038601288	038601	LOSARTAN E IDROCLOROTIAZIDE EG	50 MG/12.5 MG COMPRESSE RIVESTITE CON FILM- 30X1 COMPRESSE IN BLISTER DIVISIBILE PER DOSE UNITARIA IN PVC/PVDC/AL	IDROCLOROTIAZIDE/LOSARTAN POTASSICO	IDROCLOROTIAZIDE|LOSARTAN POTASSICO	|	|	Compressa rivestita con film	C09DA01	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
038601290	038601	LOSARTAN E IDROCLOROTIAZIDE EG	50 MG/12.5 MG COMPRESSE RIVESTITE CON FILM- 56X1 COMPRESSE IN BLISTER DIVISIBILE PER DOSE UNITARIA IN PVC/PVDC/AL	IDROCLOROTIAZIDE/LOSARTAN POTASSICO	IDROCLOROTIAZIDE|LOSARTAN POTASSICO	|	|	Compressa rivestita con film	C09DA01	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
