product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
05-0220-01	Torasemide Teva 5 mg tablets	05-0220	24-OCT-08	EE/H/0278/001	5 mg	Tablet	5 mg	Carton box, Blister, N14	14
05-0220-02	Torasemide Teva 5 mg tablets	05-0220	24-OCT-08	EE/H/0278/001	5 mg	Tablet	5 mg	Carton box, Blister, N28	28
05-0220-03	Torasemide Teva 5 mg tablets	05-0220	24-OCT-08	EE/H/0278/001	5 mg	Tablet	5 mg	Carton box, Blister, N30	30
05-0220-04	Torasemide Teva 5 mg tablets	05-0220	24-OCT-08	EE/H/0278/001	5 mg	Tablet	5 mg	Carton box, Blister, N50	50
05-0220-05	Torasemide Teva 5 mg tablets	05-0220	24-OCT-08	EE/H/0278/001	5 mg	Tablet	5 mg	Carton box, Blister, N100	100
05-0220-06	Torasemide Teva 5 mg tablets	05-0220	24-OCT-08	EE/H/0278/001	5 mg	Tablet	5 mg	Carton box, Blister, N112	112
05-0220-07	Torasemide Teva 5 mg tablets	05-0220	24-OCT-08	EE/H/0278/001	5 mg	Tablet	5 mg	Carton box, Blister, N10	10
05-0221-01	Torasemide Teva 10 mg tablets	05-0221	24-OCT-08	EE/H/0278/002	10 mg	Tablet	10 mg	Carton box, Blister, N14	14
05-0221-02	Torasemide Teva 10 mg tablets	05-0221	24-OCT-08	EE/H/0278/002	10 mg	Tablet	10 mg	Carton box, Blister, N28	28
05-0221-03	Torasemide Teva 10 mg tablets	05-0221	24-OCT-08	EE/H/0278/002	10 mg	Tablet	10 mg	Carton box, Blister, N30	30
05-0221-04	Torasemide Teva 10 mg tablets	05-0221	24-OCT-08	EE/H/0278/002	10 mg	Tablet	10 mg	Carton box, Blister, N50	50
05-0221-05	Torasemide Teva 10 mg tablets	05-0221	24-OCT-08	EE/H/0278/002	10 mg	Tablet	10 mg	Carton box, Blister, N100	100
05-0221-06	Torasemide Teva 10 mg tablets	05-0221	24-OCT-08	EE/H/0278/002	10 mg	Tablet	10 mg	Carton box, Blister, N112	112
05-0221-07	Torasemide Teva 10 mg tablets	05-0221	24-OCT-08	EE/H/0278/002	10 mg	Tablet	10 mg	Carton box, Blister, N10	10
I001400-01	Torasemida Teva 10 mg tablets. EFG	I001400	11-APR-22	I001400-001	10 mg	Tablet	10 mg	Carton box, Blister, N30	30
I001402-01	Torasemida Teva 5 mg tablets. EFG	I001402	11-APR-22	I001402-001	5 mg	Tablet	5 mg	Carton box, Blister, N30	30
