cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
716516	1161146014	GLYXAMBI 25 MG/5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Linagliptina/Empagliflozina 5 mg/25 mg comprimido	25 mg/ 5 mg	Blister	30	comprimido	EMPAGLIFLOZINA 5 mg|LINAGLIPTINA 25 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	A10BD19 - Linagliptina y empagliflozina	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0	0
716517	1161146005	GLYXAMBI 10 MG/5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Linagliptina/Empagliflozina 5 mg/10 mg comprimido	10 mg/ 5 mg	Blister	30	comprimido	EMPAGLIFLOZINA 5 mg|LINAGLIPTINA 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	A10BD19 - Linagliptina y empagliflozina	BOEHRINGER INGELHEIM INTERNATIONAL GMBH	0	0	0	0
