product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
24-0233-01	Tempier 500 mg/30 mg/15 mg granules for oral solution	24-0233	29-AUG-24	24-0233	500 mg/30 mg/15 mg	Granules for oral solution	1 UD	Carton box, AL/paper sachet, N10	10
24-0233-02	Tempier 500 mg/30 mg/15 mg granules for oral solution	24-0233	29-AUG-24	24-0233	500 mg/30 mg/15 mg	Granules for oral solution	1 UD	Carton box, AL/paper sachet, N20	20
