codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
027808017	027808	SPORANOX	100 mg capsule rigide> 8 capsule in blister in  PVC/PE/PVDC/Al	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	JANSSEN CILAG S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027814019	027814	TRIASPORIN	100 mg capsule rigide>  8  capsule  in blister pvc/pe/pvdc/al	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	ITALFARMACO S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
027814021	027814	TRIASPORIN	10 mg/ml soluzione orale> 1 flacone in vetro da 150 ml con chiusura a  prova  di  bambino  e  con  bicchiere dosatore	ITRACONAZOLO	ITRACONAZOLO	10	milligram(s)/millilitre	Soluzione orale	J02AC02	ITALFARMACO S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035874015	035874	ITRACONAZOLO DOC GENERICI	100 MG CAPSULE RIGIDE- 8 CAPSULE	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	DOC GENERICI SRL	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
035899018	035899	ITRACONAZOLO SANDOZ	100 MG CAPSULE RIGIDE- 8 CAPSULE	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	SANDOZ S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
036010015	036010	TRAZER	100 MG CAPSULE RIGIDE- 8 CAPSULE	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	S.F. GROUP S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
036377012	036377	ITRACONAZOLO TEVA	100 MG CAPSULE RIGIDE- 8 CAPSULE	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	TEVA ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
037080013	037080	ITRACONAZOLO EG	100 MG CAPSULE RIGIDE- 4 CAPSULE IN BLISTER PVC/PVDC/AL	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037080025	037080	ITRACONAZOLO EG	100 MG CAPSULE RIGIDE- 6 CAPSULE IN BLISTER PVC/PVDC/AL	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037080037	037080	ITRACONAZOLO EG	100 MG CAPSULE RIGIDE- 8 CAPSULE IN BLISTER PVC/PVDC/AL	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037080049	037080	ITRACONAZOLO EG	100 MG CAPSULE RIGIDE- 14 CAPSULE IN BLISTER PVC/PVDC/AL	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037080052	037080	ITRACONAZOLO EG	100 MG CAPSULE RIGIDE- 15 CAPSULE IN BLISTER PVC/PVDC/AL	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037080064	037080	ITRACONAZOLO EG	100 MG CAPSULE RIGIDE- 18 CAPSULE IN BLISTER PVC/PVDC/AL	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037080076	037080	ITRACONAZOLO EG	100 MG CAPSULE RIGIDE- 28 CAPSULE IN BLISTER PVC/PVDC/AL	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037080088	037080	ITRACONAZOLO EG	100 MG CAPSULE RIGIDE- 30 CAPSULE IN BLISTER PVC/PVDC/AL	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037080090	037080	ITRACONAZOLO EG	100 MG CAPSULE RIGIDE- 50 CAPSULE IN BLISTER PVC/PVDC/AL	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037080102	037080	ITRACONAZOLO EG	100 MG CAPSULE RIGIDE- 60 CAPSULE IN BLISTER PVC/PVDC/AL	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037080114	037080	ITRACONAZOLO EG	100 MG CAPSULE RIGIDE- 84 CAPSULE IN BLISTER PVC/PVDC/AL	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037122013	037122	ITRACONAZOLO MYLAN GENERICS	100 MG CAPSULE RIGIDE- 4 CAPSULE IN BLISTER PVC/PVDC/AL	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037122025	037122	ITRACONAZOLO MYLAN GENERICS	100 MG CAPSULE RIGIDE- 6 CAPSULE IN BLISTER PVC/PVDC/AL	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
037122037	037122	ITRACONAZOLO MYLAN GENERICS	100 MG CAPSULE RIGIDE- 7 CAPSULE IN BLISTER PVC/PVDC/AL	ITRACONAZOLO	ITRACONAZOLO	100	milligrammi	Capsula rigida	J02AC02	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
