codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
039100019	039100	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039100021	039100	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039100033	039100	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039100045	039100	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039100058	039100	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039100060	039100	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039100072	039100	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039100084	039100	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039100096	039100	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039100110	039100	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039100122	039100	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039101011	039101	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039101023	039101	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039101035	039101	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039101047	039101	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039101050	039101	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039101062	039101	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039101074	039101	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039101086	039101	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
039101098	039101	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
040014019	040014	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
040014021	040014	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
040014033	040014	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
040014045	040014	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
052334012	052334	40173295	octreotide 20 MG Injection	898589	EXACT	auto-linked from EMA 006322		2026-06-12
