product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
99-0463-01	Linex capsules, hard	99-0463	16-JUN-99	99-0463		Capsule, hard	1 UD	Carton box, Al/Al blister, N16	16
99-0463-02	Linex capsules, hard	99-0463	16-JUN-99	99-0463		Capsule, hard	1 UD	Carton box, PVC/PVDC/Al blister, N16	16
99-0463-03	Linex capsules, hard	99-0463	16-JUN-99	99-0463		Capsule, hard	1 UD	Carton box, Glass bottle, N16	16
99-0463-04	Linex capsules, hard	99-0463	16-JUN-99	99-0463		Capsule, hard	1 UD	Carton box, Al/Al blister, N32	32
