codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
045772011	045772	TREMFYA	100 MG - SOLUZIONE INIETTABILE - VIA SOTTOCUTANEA - SIRINGA PRERIEMPITA - 1 ML (100 MG/ML) - 1 SIRINGA PRERIEMPITA	GUSELKUMAB	GUSELKUMAB			Soluzione iniettabile in siringa pre-riempita	L04AC16	JANSSEN-CILAG INTERNATIONAL N.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
045772023	045772	TREMFYA	100 MG  - SOLUZIONE INIETTABILE - USO SOTTOCUTANEO - PENNA PRERIEMPITA - 1 ML (100 MG/ML) - 1 PENNA PRERIEMPITA	GUSELKUMAB	GUSELKUMAB	100	milligrammi	Soluzione iniettabile in penna pre-riempita	L04AC16	JANSSEN-CILAG INTERNATIONAL N.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
045772035	045772	TREMFYA	100 MG - SOLUZIONE INIETTABILE - USO SOTTOCUTANEO - SIRINGA PRERIEMPITA (VETRO) IN PENNA PRERIEMPITA - 1 ML (100 MG/ML) - 2 (2X1) PENNE PRERIEMPITE (CONFEZIONE MULTIPLA)	GUSELKUMAB	GUSELKUMAB	100	milligrammi	Soluzione iniettabile in penna pre-riempita	L04AC16	JANSSEN-CILAG INTERNATIONAL N.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
045772047	045772	TREMFYA	100 MG - SOLUZIONE INIETTABILE - VIA SOTTOCUTANEA - SIRINGA PRERIEMPITA (VETRO) 1 ML (100 MG / ML) - 2 (2 X 1) SIRINGHE PRERIEMPITE (CONFEZIONE MULTIPLA)	GUSELKUMAB	GUSELKUMAB			Soluzione iniettabile in siringa pre-riempita	L04AC16	JANSSEN-CILAG INTERNATIONAL N.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
045772050	045772	TREMFYA	200 mg - Concentrato per soluzione per infusione - Via endovenosa - Flaconcino (vetro) 20 ml (10 mg/ml) - 1 flaconcino	GUSELKUMAB	GUSELKUMAB	200	milligram(s)/millilitre	Concentrato per soluzione per infusione	L04AC16	JANSSEN-CILAG INTERNATIONAL N.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
045772062	045772	TREMFYA	200 mg soluzione iniettabile - Via sottocutanea - Siringa preriempita (vetro) 2 ml (100 mg/ ml) - 1 siringa preriempita	GUSELKUMAB	GUSELKUMAB	200	milligrammi	Soluzione iniettabile in siringa pre-riempita	L04AC16	JANSSEN-CILAG INTERNATIONAL N.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
045772074	045772	TREMFYA	200 mg soluzione iniettabile - Via sottocutanea - Siringa preriempita (vetro) 2 ml (100 mg/ ml) - 2 (2 x 1) siringhe preriempite (confezione multipla)	GUSELKUMAB	GUSELKUMAB	200	milligrammi	Soluzione iniettabile in siringa pre-riempita	L04AC16	JANSSEN-CILAG INTERNATIONAL N.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
045772086	045772	TREMFYA	200 mg - Soluzione iniettabile - Via sottocutanea - Siringa preriempita (vetro) in penna preriempita (PushPen) 2 ml (100 mg/ ml) - 1 penna preriempita	GUSELKUMAB	GUSELKUMAB	200	milligrammi	Soluzione iniettabile in penna pre-riempita	L04AC16	JANSSEN-CILAG INTERNATIONAL N.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
045772098	045772	TREMFYA	200 mg - Soluzione iniettabile - Via sottocutanea - Siringa preriempita (vetro) in penna preriempita (PushPen) 2 ml (100 mg/ ml) - 2 (2 x 1) penne preriempite (confezione multipla)	GUSELKUMAB	GUSELKUMAB	200	milligrammi	Soluzione iniettabile in penna pre-riempita	L04AC16	JANSSEN-CILAG INTERNATIONAL N.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
045772100	045772	TREMFYA	"100 mg - Soluzione iniettabile	- Via sottocutanea - Siringa preriempita (vetro) in penna preriempita (PushPen) 1 ml (100 mg/ ml) - 1 penna preriempita"	GUSELKUMAB	GUSELKUMAB	100	milligrammi	Soluzione iniettabile in penna pre-riempita	L04AC16	JANSSEN-CILAG INTERNATIONAL N.V.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
