codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
037046012	037046	19122045	tigecycline 50 MG Injection [Tygacil]	584201	EXACT	auto-linked from EMA 000644		2026-06-12
044987016	044987	19122045	tigecycline 50 MG Injection [Tygacil]	584201	EXACT	auto-linked from EMA 000644		2026-06-12
044987028	044987	19122045	tigecycline 50 MG Injection [Tygacil]	584201	EXACT	auto-linked from EMA 000644		2026-06-12
045205010	045205	19122045	tigecycline 50 MG Injection [Tygacil]	584201	EXACT	auto-linked from EMA 000644		2026-06-12
045205022	045205	19122045	tigecycline 50 MG Injection [Tygacil]	584201	EXACT	auto-linked from EMA 000644		2026-06-12
048723011	048723	19122045	tigecycline 50 MG Injection [Tygacil]	584201	EXACT	auto-linked from EMA 000644		2026-06-12
048723023	048723	19122045	tigecycline 50 MG Injection [Tygacil]	584201	EXACT	auto-linked from EMA 000644		2026-06-12
048826010	048826	19122045	tigecycline 50 MG Injection [Tygacil]	584201	EXACT	auto-linked from EMA 000644		2026-06-12
048826022	048826	19122045	tigecycline 50 MG Injection [Tygacil]	584201	EXACT	auto-linked from EMA 000644		2026-06-12
049022015	049022	19122045	tigecycline 50 MG Injection [Tygacil]	584201	EXACT	auto-linked from EMA 000644		2026-06-12
051655013	051655	19122045	tigecycline 50 MG Injection [Tygacil]	584201	EXACT	auto-linked from EMA 000644		2026-06-12
051655025	051655	19122045	tigecycline 50 MG Injection [Tygacil]	584201	EXACT	auto-linked from EMA 000644		2026-06-12
052119017	052119	19122045	tigecycline 50 MG Injection [Tygacil]	584201	EXACT	auto-linked from EMA 000644		2026-06-12
052360017	052360	19122045	tigecycline 50 MG Injection [Tygacil]	584201	EXACT	auto-linked from EMA 000644		2026-06-12
052360029	052360	19122045	tigecycline 50 MG Injection [Tygacil]	584201	EXACT	auto-linked from EMA 000644		2026-06-12
