ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/97/050/001	EMEA/H/C/000133	0.088 mg	Tablet	Oral use	blister (polyamide/aluminium/PVC)	30 tablets		sifrol	Sifrol	EU/1/97/050	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/sifrol	Authorised
EU/1/97/050/002	EMEA/H/C/000133	0.088 mg	Tablet	Oral use	blister (polyamide/aluminium/PVC)	100 tablets		sifrol	Sifrol	EU/1/97/050	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/sifrol	Authorised
EU/1/97/050/003	EMEA/H/C/000133	0.18 mg	Tablet	Oral use	blister (polyamide/aluminium/PVC)	30 tablets		sifrol	Sifrol	EU/1/97/050	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/sifrol	Authorised
EU/1/97/050/004	EMEA/H/C/000133	0.18 mg	Tablet	Oral use	blister (polyamide/aluminium/PVC)	100 tablets		sifrol	Sifrol	EU/1/97/050	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/sifrol	Authorised
EU/1/97/050/005	EMEA/H/C/000133	0.7 mg	Tablet	Oral use	blister (polyamide/aluminium/PVC)	30 tablets		sifrol	Sifrol	EU/1/97/050	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/sifrol	Authorised
EU/1/97/050/006	EMEA/H/C/000133	0.7 mg	Tablet	Oral use	blister (polyamide/aluminium/PVC)	100 tablets		sifrol	Sifrol	EU/1/97/050	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/sifrol	Authorised
EU/1/97/050/011	EMEA/H/C/000133	0.35 mg	Tablet	Oral use	blister (polyamide/aluminium/PVC)	30 tablets		sifrol	Sifrol	EU/1/97/050	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/sifrol	Authorised
EU/1/97/050/012	EMEA/H/C/000133	0.35 mg	Tablet	Oral use	blister (polyamide/aluminium/PVC)	100 tablets		sifrol	Sifrol	EU/1/97/050	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/sifrol	Authorised
EU/1/97/050/013	EMEA/H/C/000133	0.26 mg	Prolonged-release tablet	Oral use	blister (polyamide/aluminium/PVC)	10 tablets		sifrol	Sifrol	EU/1/97/050	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/sifrol	Authorised
EU/1/97/050/014	EMEA/H/C/000133	0.26 mg	Prolonged-release tablet	Oral use	blister (polyamide/aluminium/PVC)	30 tablets		sifrol	Sifrol	EU/1/97/050	pramipexole dihydrochloride monohydrate	pramipexole	N04BC05	Boehringer Ingelheim International GmbH	https://www.ema.europa.eu/en/medicines/human/EPAR/sifrol	Authorised
