product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
12-0304-01	19134935	ropinirole 2 MG Extended Release Oral Tablet	845128	EXACT			2026-04-07
12-0304-02	19134935	ropinirole 2 MG Extended Release Oral Tablet	845128	EXACT			2026-04-07
12-0304-03	19134935	ropinirole 2 MG Extended Release Oral Tablet	845128	EXACT			2026-04-07
12-0304-04	19134935	ropinirole 2 MG Extended Release Oral Tablet	845128	EXACT			2026-04-07
12-0304-05	19134935	ropinirole 2 MG Extended Release Oral Tablet	845128	EXACT			2026-04-07
12-0304-06	19134935	ropinirole 2 MG Extended Release Oral Tablet	845128	EXACT			2026-04-07
12-0305-01	19134936	ropinirole 4 MG Extended Release Oral Tablet	845129	EXACT			2026-04-07
12-0305-02	19134936	ropinirole 4 MG Extended Release Oral Tablet	845129	EXACT			2026-04-07
12-0305-03	19134936	ropinirole 4 MG Extended Release Oral Tablet	845129	EXACT			2026-04-07
12-0305-04	19134936	ropinirole 4 MG Extended Release Oral Tablet	845129	EXACT			2026-04-07
12-0305-05	19134936	ropinirole 4 MG Extended Release Oral Tablet	845129	EXACT			2026-04-07
12-0305-06	19134936	ropinirole 4 MG Extended Release Oral Tablet	845129	EXACT			2026-04-07
12-0306-01	19134934	ropinirole 8 MG Extended Release Oral Tablet	845127	EXACT			2026-04-07
12-0306-02	19134934	ropinirole 8 MG Extended Release Oral Tablet	845127	EXACT			2026-04-07
12-0306-03	19134934	ropinirole 8 MG Extended Release Oral Tablet	845127	EXACT			2026-04-07
12-0306-04	19134934	ropinirole 8 MG Extended Release Oral Tablet	845127	EXACT			2026-04-07
12-0306-05	19134934	ropinirole 8 MG Extended Release Oral Tablet	845127	EXACT			2026-04-07
12-0306-06	19134934	ropinirole 8 MG Extended Release Oral Tablet	845127	EXACT			2026-04-07
