codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
035418021	035418	COPAXONE	20  mg/ml  soluzione  iniettabile   in   siringa preriempita> 28 siringhe preriempite	GLATIRAMER ACETATO	GLATIRAMER ACETATO			Soluzione iniettabile in siringa pre-riempita	L03AX13	TEVA GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
035418033	035418	COPAXONE	20  mg/ml  soluzione  iniettabile   in   siringa preriempita> 7 siringhe preriempite	GLATIRAMER ACETATO	GLATIRAMER ACETATO			Soluzione iniettabile in siringa pre-riempita	L03AX13	TEVA GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
035418045	035418	COPAXONE	20  mg/ml  soluzione  iniettabile   in   siringa preriempita> 30 siringhe preriempite	GLATIRAMER ACETATO	GLATIRAMER ACETATO			Soluzione iniettabile in siringa pre-riempita	L03AX13	TEVA GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
035418058	035418	COPAXONE	20  mg/ml  soluzione  iniettabile   in   siringa preriempita> 90 (3x30) siringhe preriempite	GLATIRAMER ACETATO	GLATIRAMER ACETATO			Soluzione iniettabile in siringa pre-riempita	L03AX13	TEVA GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
035418060	035418	COPAXONE	40 MG/ML SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 12 SIRINGHE PRERIEMPITE DA 1 ML CON AGO	GLATIRAMER ACETATO	GLATIRAMER ACETATO			Soluzione iniettabile in siringa pre-riempita	L03AX13	TEVA GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
035418072	035418	COPAXONE	40 MG/ML SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 3 SIRINGHE PRERIEMPITE DA 1 ML CON AGO	GLATIRAMER ACETATO	GLATIRAMER ACETATO			Soluzione iniettabile in siringa pre-riempita	L03AX13	TEVA GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
035418084	035418	COPAXONE	40 MG/ML SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 3 X 12 SIRINGHE PRERIEMPITE DA 1 ML CON AGO	GLATIRAMER ACETATO	GLATIRAMER ACETATO			Soluzione iniettabile in siringa pre-riempita	L03AX13	TEVA GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
035418096	035418	COPAXONE	40 MG/ML SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 36 SIRINGHE PRERIEMPITE DA 1 ML CON AGO	GLATIRAMER ACETATO	GLATIRAMER ACETATO			Soluzione iniettabile in siringa pre-riempita	L03AX13	TEVA GMBH	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica da rinnovare volta per volta
043860016	043860	COPEMYL	20 MG/ML SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 7 SIRINGHE	GLATIRAMER ACETATO	GLATIRAMER ACETATO	20	milligram(s)/millilitre	Soluzione iniettabile	L03AX13	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
043860028	043860	COPEMYL	20 MG/ML SOLUZIONE INIETTABILE IN SIRINGA PRERIEMPITA- 28 SIRINGHE	GLATIRAMER ACETATO	GLATIRAMER ACETATO	20	milligram(s)/millilitre	Soluzione iniettabile	L03AX13	MYLAN S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
