product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
10-0357-01	Naltrexone Accord 50 mg film-coated tablets	10-0357	16-JUL-10	NL/H/1151/001	50 mg	Film-coated tablet	50 mg	Carton box, PVC/PE/Aclar/aluminium blister, N14	14
10-0357-02	Naltrexone Accord 50 mg film-coated tablets	10-0357	16-JUL-10	NL/H/1151/001	50 mg	Film-coated tablet	50 mg	Carton box, PVC/PE/Aclar/aluminium blister, N28	28
10-0357-03	Naltrexone Accord 50 mg film-coated tablets	10-0357	16-JUL-10	NL/H/1151/001	50 mg	Film-coated tablet	50 mg	Carton box, PVC/PE/Aclar/aluminium blister, N7	7
10-0357-04	Naltrexone Accord 50 mg film-coated tablets	10-0357	16-JUL-10	NL/H/1151/001	50 mg	Film-coated tablet	50 mg	Carton box, PVC/PE/Aclar/aluminium blister, N30	30
10-0357-05	Naltrexone Accord 50 mg film-coated tablets	10-0357	16-JUL-10	NL/H/1151/001	50 mg	Film-coated tablet	50 mg	Carton box, PVC/PE/Aclar/aluminium blister, N50	50
10-0357-06	Naltrexone Accord 50 mg film-coated tablets	10-0357	16-JUL-10	NL/H/1151/001	50 mg	Film-coated tablet	50 mg	Carton box, PVC/PE/Aclar/aluminium blister, N56	56
10-0357-07	Naltrexone Accord 50 mg film-coated tablets	10-0357	16-JUL-10	NL/H/1151/001	50 mg	Film-coated tablet	50 mg	Carton box, Al/Al blister, N7	7
10-0357-08	Naltrexone Accord 50 mg film-coated tablets	10-0357	16-JUL-10	NL/H/1151/001	50 mg	Film-coated tablet	50 mg	Carton box, Al/Al blister, N14	14
10-0357-09	Naltrexone Accord 50 mg film-coated tablets	10-0357	16-JUL-10	NL/H/1151/001	50 mg	Film-coated tablet	50 mg	Carton box, Al/Al blister, N28	28
10-0357-10	Naltrexone Accord 50 mg film-coated tablets	10-0357	16-JUL-10	NL/H/1151/001	50 mg	Film-coated tablet	50 mg	Carton box, Al/Al blister, N30	30
10-0357-11	Naltrexone Accord 50 mg film-coated tablets	10-0357	16-JUL-10	NL/H/1151/001	50 mg	Film-coated tablet	50 mg	Carton box, Al/Al blister, N50	50
10-0357-12	Naltrexone Accord 50 mg film-coated tablets	10-0357	16-JUL-10	NL/H/1151/001	50 mg	Film-coated tablet	50 mg	Carton box, Al/Al blister, N56	56
