ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/21/1553/001	EMEA/H/C/005649	500 mg	Film-coated tablet	Oral use	Blister (PVC/PE/PVDC//Pap/Alu)		56 tablets	Abiraterone Krka
EU/1/21/1553/002	EMEA/H/C/005649	500 mg	Film-coated tablet	Oral use	Blister (PVC/PE/PVDC//Pap/Alu)		60 tablets	Abiraterone Krka
EU/1/21/1553/003	EMEA/H/C/005649	500 mg	Film-coated tablet	Oral use	Calendar blister (PVC/PE/PVDC//Pap/Alu)		56 tablets	Abiraterone Krka
