codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
023603018	023603	PEVARYL	1% crema> tubo in Al da 30 g	ECONAZOLO NITRATO	ECONAZOLO NITRATO			Crema	D01AC03	KARO HEALTHCARE AB	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
023603044	023603	PEVARYL	1% POLVERE CUTANEA- FLACONE 30 G	ECONAZOLO NITRATO	ECONAZOLO NITRATO			Polvere cutanea	D01AC03	KARO HEALTHCARE AB	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
023603069	023603	PEVARYL	1% EMULSIONE CUTANEA- FLACONE 30 ML	ECONAZOLO NITRATO	ECONAZOLO NITRATO			Emulsione cutanea	D01AC03	KARO HEALTHCARE AB	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
023603083	023603	PEVARYL	50 MG OVULI- 15 OVULI	ECONAZOLO NITRATO	ECONAZOLO NITRATO			Ovulo	G01AF05	KARO HEALTHCARE AB	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
023603107	023603	PEVARYL	150 MG OVULI- 6 OVULI	ECONAZOLO NITRATO	ECONAZOLO NITRATO			Ovulo	G01AF05	KARO HEALTHCARE AB	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
023603145	023603	PEVARYL	1% SOLUZIONE CUTANEA NON ALCOLICA-  6 BUSTINE 10 G	ECONAZOLO NITRATO	ECONAZOLO NITRATO			Soluzione cutanea	D01AC03	KARO HEALTHCARE AB	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
023603158	023603	PEVARYL	150 MG OVULI A RILASCIO PROLUNGATO- 2 OVULI	ECONAZOLO NITRATO	ECONAZOLO NITRATO			Ovulo	G01AF05	KARO HEALTHCARE AB	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
023603184	023603	PEVARYL	1% SOLUZIONE CUTANEA PER GENITALI ESTERNI-  1 FLACONE DA 60 ML	ECONAZOLO NITRATO	ECONAZOLO NITRATO			Soluzione cutanea	G01AF05	KARO HEALTHCARE AB	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
023603196	023603	PEVARYL	1% SPRAY CUTANEO, SOLUZIONE ALCOLICA- FLACONE 30 ML	ECONAZOLO NITRATO	ECONAZOLO NITRATO			Spray cutaneo, soluzione	D01AC03	KARO HEALTHCARE AB	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
023603246	023603	PEVARYL	1% CREMA- TUBO IN AL DA 70 G	ECONAZOLO NITRATO	ECONAZOLO NITRATO			Crema	D01AC03	KARO HEALTHCARE AB	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
