ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/98/063/001	19129200	0.5 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe [Rebif]	758032	EXACT			2025-12-04
EU/1/98/063/002	19129200	0.5 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe [Rebif]	758032	EXACT			2025-12-04
EU/1/98/063/003	19129200	0.5 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe [Rebif]	758032	EXACT			2025-12-04
EU/1/98/063/004	19129196	0.5 ML interferon beta-1a 0.088 MG/ML Prefilled Syringe [Rebif]	758027	EXACT			2025-12-04
EU/1/98/063/005	19129196	0.5 ML interferon beta-1a 0.088 MG/ML Prefilled Syringe [Rebif]	758027	EXACT			2025-12-04
EU/1/98/063/006	19129196	0.5 ML interferon beta-1a 0.088 MG/ML Prefilled Syringe [Rebif]	758027	EXACT			2025-12-04
EU/1/98/063/007	19129199	{6 (0.2 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe) / 6 (0.5 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe) } Pack	758030	EXACT			2025-12-04
EU/1/98/063/008	19089284	interferon beta-1a 0.044 MG/ML [Rebif]	575913	BROAD		1.5 ML Interferon beta-1a 0.044 MG/ML Cartridge [Rebif]	2026-04-02
EU/1/98/063/009	43286730	1.5 ML Interferon beta-1a 0.088 MG/ML Cartridge [Rebif]	OMOP560995	EXACT			2026-04-02
EU/1/98/063/010	19089283	interferon beta-1a 0.088 MG/ML [Rebif]	575912	BROAD		{1 (0.1 ML interferon beta-1a 0.088 MG/ML Cartridge [Rebif]) / 1 (0.25 ML interferon beta-1a 0.088 MG/ML Cartridge [Rebif]) } Pack [Rebif]	2026-04-02
EU/1/98/063/011	2010230	0.5 ML interferon beta-1a 0.044 MG/ML Pen Injector	OMOP4932740	EXACT			2026-04-02
EU/1/98/063/012	2010230	0.5 ML interferon beta-1a 0.044 MG/ML Pen Injector	OMOP4932740	EXACT			2026-04-02
EU/1/98/063/013	2010230	0.5 ML interferon beta-1a 0.044 MG/ML Pen Injector	OMOP4932740	EXACT			2026-04-02
EU/1/98/063/014	2902039	0.5 ML interferon beta-1a 0.088 MG/ML Pen Injector [Rebif]	OMOP5118911	EXACT			2026-04-02
EU/1/98/063/015	2902039	0.5 ML interferon beta-1a 0.088 MG/ML Pen Injector [Rebif]	OMOP5118911	EXACT			2026-04-02
EU/1/98/063/016	2902039	0.5 ML interferon beta-1a 0.088 MG/ML Pen Injector [Rebif]	OMOP5118911	EXACT			2026-04-02
EU/1/98/063/017	19130130	{6 (0.2 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe [Rebif]) / 6 (0.5 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe [Rebif]) } Pack [Rebif Titration]	795749	BROAD		{6 (0.2 ML interferon beta-1a 0.044 MG/ML Pen Injector [Rebif]) / 6 (0.5 ML interferon beta-1a 0.044 MG/ML Pen Injector [Rebif]) } Pack [Rebif]	2026-04-02
EU/1/98/063/018	19089284	interferon beta-1a 0.044 MG/ML [Rebif]	575913	BROAD		1.5 ML Interferon beta-1a 0.044 MG/ML Cartridge [Rebif]	2026-04-02
EU/1/98/063/019	43286730	1.5 ML Interferon beta-1a 0.088 MG/ML Cartridge [Rebif]	OMOP560995	EXACT			2026-04-02
EU/1/98/063/020	19129200	0.5 ML interferon beta-1a 0.044 MG/ML Prefilled Syringe [Rebif]	758032	EXACT			2025-12-04
EU/1/98/063/021	19129196	0.5 ML interferon beta-1a 0.088 MG/ML Prefilled Syringe [Rebif]	758027	EXACT			2025-12-04
