cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
656798	59098	PROFER 40 mg GRANULADO PARA SOLUCION ORAL	Ferrimanitol ovoalbúmina 40 mg solución/suspensión oral sobre	40 mg	Sobre	30	sobre	FERRIMANITOL OVOALBUMINA 40 mg	VÍA ORAL	GRANULADO PARA SOLUCIÓN ORAL	B03AB92 - Hierro manitol (Ferrimanitol)	MEIJI PHARMA SPAIN S.A.	0	0	0
656822	63392	KILOR 40 MG GRANULADO PARA SOLUCION ORAL	Ferrimanitol ovoalbúmina 40 mg solución/suspensión oral sobre	40 mg	Sobre	30	sobre	HIERRO 40 mg	VÍA ORAL	GRANULADO	B03AB92 - Hierro manitol (Ferrimanitol)	GUIDOTTI FARMA S.L.	0	0	0
656823	58564	FERROPROTINA 40mg GRANULADO PARA SOLUCION ORAL	Ferrimanitol ovoalbúmina 40 mg solución/suspensión oral sobre	40 mg	Sobre	30	sobre	FERRIMANITOL OVOALBUMINA 40 mg	VÍA ORAL	GRANULADO PARA SOLUCIÓN ORAL	B03AB91 - Ferritina	FAES FARMA S.A.	0	0	0
661499	69298	PROFER 80 MG GRANULADO PARA SOLUCIÓN ORAL	Ferrimanitol ovoalbúmina 80 mg solución/suspensión oral sobre	80 mg	Sobre	15	sobre	FERRIMANITOL OVOALBUMINA 80 mg	VÍA ORAL	GRANULADO	B03AB - Hierro trivalente, preparados orales	MEIJI PHARMA SPAIN S.A.	0	0	0
661856	69400	KILOR 80 MG GRANULADO PARA SOLUCION ORAL	Ferrimanitol ovoalbúmina 80 mg solución/suspensión oral sobre	80 mg	Sobre	15	sobre	FERRIMANITOL OVOALBUMINA 80 mg	VÍA ORAL	GRANULADO	B03AB - Hierro trivalente, preparados orales	GUIDOTTI FARMA S.L.	0	0	0
663122	71027	FERROPROTINA 80 MG GRANULADO PARA SOLUCION ORAL	Ferrimanitol ovoalbúmina 80 mg solución/suspensión oral sobre	80 mg	Sobre	15	sobre	FERRIMANITOL OVOALBUMINA 80 mg	VÍA ORAL	GRANULADO PARA SOLUCIÓN ORAL	B03AB - Hierro trivalente, preparados orales	FAES FARMA S.A.	0	0	0
672587	72852	PROFER 40 mg COMPRIMIDOS SOLUBLES	Ferrimanitol ovoalbúmina 40 mg comprimido	40 mg	Blister	30	comprimido	FERRIMANITOL OVOALBUMINA 40 mg	VÍA ORAL	COMPRIMIDO SOLUBLE	B03AB - Hierro trivalente, preparados orales	MEIJI PHARMA SPAIN S.A.	0	0	0
672674	72843	SYRON 80 mg GRANULADO	Ferrimanitol ovoalbúmina 80 mg solución/suspensión oral sobre	80 mg	Sobre	15	sobre	FERRIMANITOL OVOALBUMINA 80 mg	VÍA ORAL	GRANULADO	B03AB - Hierro trivalente, preparados orales	MABO FARMA S.A.	0	0	0
679947	73967	SYRON 40 mg COMPRIMIDOS SOLUBLES	Ferrimanitol ovoalbúmina 40 mg comprimido	40 mg	Blister	30	comprimido	FERRIMANITOL OVOALBUMINA 40 mg	VÍA ORAL	COMPRIMIDO SOLUBLE	B03AB - Hierro trivalente, preparados orales	MABO FARMA S.A.	0	0	0
680155	74011	FERROPROTINA 40 mg COMPRIMIDOS SOLUBLES	Ferrimanitol ovoalbúmina 40 mg comprimido	40 mg	Blister	30	comprimido	FERRIMANITOL OVOALBUMINA 40 mg	VÍA ORAL	COMPRIMIDO SOLUBLE	B03AB - Hierro trivalente, preparados orales	FAES FARMA S.A.	0	0	0
685419	74952	KILOR 40 mg COMPRIMIDOS SOLUBLES	Ferrimanitol ovoalbúmina 40 mg comprimido	40 mg	Blister	30	comprimido	FERRIMANITOL OVOALBUMINA 40 mg	VÍA ORAL	COMPRIMIDO SOLUBLE	B03AB - Hierro trivalente, preparados orales	GUIDOTTI FARMA S.L.	0	0	0
