ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/21/1589/001	EMEA/H/C/005548	40 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass)	0.4 ml (40 mg/0.4 ml)	1 pre-filled syringe + 1 alcohol pad	hukyndra	Hukyndra	EU/1/21/1589	adalimumab	adalimumab	L04AB04	Stada Arzneimittel AG	https://www.ema.europa.eu/en/medicines/human/EPAR/hukyndra	Authorised
EU/1/21/1589/002	EMEA/H/C/005548	40 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass)	0.4 ml (40 mg/0.4 ml)	2 pre-filled syringes + 2 alcohol pads	hukyndra	Hukyndra	EU/1/21/1589	adalimumab	adalimumab	L04AB04	Stada Arzneimittel AG	https://www.ema.europa.eu/en/medicines/human/EPAR/hukyndra	Authorised
EU/1/21/1589/003	EMEA/H/C/005548	40 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass)	0.4 ml (40 mg/0.4 ml)	6 pre-filled syringes + 6 alcohol pads	hukyndra	Hukyndra	EU/1/21/1589	adalimumab	adalimumab	L04AB04	Stada Arzneimittel AG	https://www.ema.europa.eu/en/medicines/human/EPAR/hukyndra	Authorised
EU/1/21/1589/004	EMEA/H/C/005548	40 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass) in pre-filled pen	0.4 ml (40 mg/0.4 ml)	1 pre-filled pen + 1 alcohol pad	hukyndra	Hukyndra	EU/1/21/1589	adalimumab	adalimumab	L04AB04	Stada Arzneimittel AG	https://www.ema.europa.eu/en/medicines/human/EPAR/hukyndra	Authorised
EU/1/21/1589/005	EMEA/H/C/005548	40 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass) in pre-filled pen	0.4 ml (40 mg/0.4 ml)	2 pre-filled pens + 2 alcohol pads	hukyndra	Hukyndra	EU/1/21/1589	adalimumab	adalimumab	L04AB04	Stada Arzneimittel AG	https://www.ema.europa.eu/en/medicines/human/EPAR/hukyndra	Authorised
EU/1/21/1589/006	EMEA/H/C/005548	40 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass) in pre-filled pen	0.4 ml (40 mg/0.4 ml)	6 pre-filled pens + 6 alcohol pads	hukyndra	Hukyndra	EU/1/21/1589	adalimumab	adalimumab	L04AB04	Stada Arzneimittel AG	https://www.ema.europa.eu/en/medicines/human/EPAR/hukyndra	Authorised
EU/1/21/1589/007	EMEA/H/C/005548	80 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass)	0.8 ml (80 mg/0.8 ml)	1 pre-filled syringe + 1 alcohol pad	hukyndra	Hukyndra	EU/1/21/1589	adalimumab	adalimumab	L04AB04	Stada Arzneimittel AG	https://www.ema.europa.eu/en/medicines/human/EPAR/hukyndra	Authorised
EU/1/21/1589/008	EMEA/H/C/005548	80 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass) in pre-filled pen	0.8 ml (80 mg/0.8 ml)	1 pre-filled pen + 1 alcohol pad	hukyndra	Hukyndra	EU/1/21/1589	adalimumab	adalimumab	L04AB04	Stada Arzneimittel AG	https://www.ema.europa.eu/en/medicines/human/EPAR/hukyndra	Authorised
EU/1/21/1589/009	EMEA/H/C/005548	80 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass) in pre-filled pen	0.8 ml (80 mg/0.8 ml)	3 pre-filled pens + 3 alcohol pads	hukyndra	Hukyndra	EU/1/21/1589	adalimumab	adalimumab	L04AB04	Stada Arzneimittel AG	https://www.ema.europa.eu/en/medicines/human/EPAR/hukyndra	Authorised
EU/1/21/1589/010	EMEA/H/C/005548	20 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass)	0.2 ml (20 mg/0.2 ml)	2 pre-filled syringes + 2 alcohol pads	hukyndra	Hukyndra	EU/1/21/1589	adalimumab	adalimumab	L04AB04	Stada Arzneimittel AG	https://www.ema.europa.eu/en/medicines/human/EPAR/hukyndra	Authorised
