ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/11/742/001	1738165	efavirenz 600 MG Oral Tablet	349477	EXACT			2025-12-04
EU/1/11/742/002	1738165	efavirenz 600 MG Oral Tablet	349477	EXACT			2025-12-04
EU/1/11/742/003	1738165	efavirenz 600 MG Oral Tablet	349477	EXACT			2025-12-04
EU/1/11/742/004	1738165	efavirenz 600 MG Oral Tablet	349477	EXACT			2025-12-04
EU/1/11/742/005	1738165	efavirenz 600 MG Oral Tablet	349477	EXACT			2025-12-04
EU/1/11/742/006	1738165	efavirenz 600 MG Oral Tablet	349477	EXACT			2025-12-04
EU/1/11/742/007	1738165	efavirenz 600 MG Oral Tablet	349477	EXACT			2025-12-04
EU/1/11/742/008	1738165	efavirenz 600 MG Oral Tablet	349477	EXACT			2025-12-04
EU/1/11/742/009	1738165	efavirenz 600 MG Oral Tablet	349477	EXACT			2025-12-04
EU/1/11/742/010	1738165	efavirenz 600 MG Oral Tablet	349477	EXACT			2025-12-04
EU/1/11/742/011	1738165	efavirenz 600 MG Oral Tablet	349477	EXACT			2025-12-04
