cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
653229	63980	19079718	terazosin 5 MG Oral Tablet	313220	EXACT			2026-03-12
657643	63474	1734894	terazosin 1 MG/ML Oral Solution	2689133	EXACT			2026-03-12
657650	63475	1341271	terazosin 2 MG Oral Tablet	313218	EXACT			2026-03-12
657668	63476	19079718	terazosin 5 MG Oral Tablet	313220	EXACT			2026-03-12
658166	68278	19079718	terazosin 5 MG Oral Tablet	313220	EXACT			2026-03-12
659510	69080	1341271	terazosin 2 MG Oral Tablet	313218	EXACT			2026-03-12
659511	69081	19079718	terazosin 5 MG Oral Tablet	313220	EXACT			2026-03-12
659517	69086	1341271	terazosin 2 MG Oral Tablet	313218	EXACT			2026-03-12
659518	69087	19079718	terazosin 5 MG Oral Tablet	313220	EXACT			2026-03-12
687962	60599	19079718	terazosin 5 MG Oral Tablet	313220	EXACT			2026-03-12
687970	60598	1341271	terazosin 2 MG Oral Tablet	313218	EXACT			2026-03-12
691436	60382	19079718	terazosin 5 MG Oral Tablet	313220	EXACT			2026-03-12
694041	68822	1734894	terazosin 1 MG/ML Oral Solution	2689133	EXACT			2026-03-12
694043	66414	19079718	terazosin 5 MG Oral Tablet	313220	EXACT			2026-03-12
694346	66413	1341271	terazosin 2 MG Oral Tablet	313218	EXACT			2026-03-12
695021	68821	1734893	terazosin Oral Solution	2689132	BROAD	5mg/5ml unit-dose; no exact 5 MG strength in oral solution in RxNorm	terazosin 5 MG/5 ML Oral Solution in Unit-Dose Container	2026-03-12
695022	63458	1734894	terazosin 1 MG/ML Oral Solution	2689133	EXACT			2026-03-12
695027	63460	19079718	terazosin 5 MG Oral Tablet	313220	EXACT			2026-03-12
695028	63459	1341271	terazosin 2 MG Oral Tablet	313218	EXACT			2026-03-12
711853	65140	1341271	terazosin 2 MG Oral Tablet	313218	EXACT			2026-03-12
712174	65141	19079718	terazosin 5 MG Oral Tablet	313220	EXACT			2026-03-12
716837	63728	19079718	terazosin 5 MG Oral Tablet	313220	EXACT			2026-03-12
740803	65207	19079718	terazosin 5 MG Oral Tablet	313220	EXACT			2026-03-12
