ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/11/698/001	EMEA/H/C/002213	5 mg/ml	Concentrate for solution for infusion	Intravenous use	Vial (glass)	10 ml	1 vial	Yervoy
EU/1/11/698/002	EMEA/H/C/002213	5 mg/ml	Concentrate for solution for infusion	Intravenous use	Vial (glass)	40 ml	1 vial	Yervoy
