ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/09/569/001	974883	amlodipine 5 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848144	EXACT			2025-12-04
EU/1/09/569/002	974883	amlodipine 5 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848144	EXACT			2025-12-04
EU/1/09/569/003	974883	amlodipine 5 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848144	EXACT			2025-12-04
EU/1/09/569/004	974883	amlodipine 5 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848144	EXACT			2025-12-04
EU/1/09/569/005	974883	amlodipine 5 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848144	EXACT			2025-12-04
EU/1/09/569/006	974883	amlodipine 5 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848144	EXACT			2025-12-04
EU/1/09/569/007	974883	amlodipine 5 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848144	EXACT			2025-12-04
EU/1/09/569/008	974883	amlodipine 5 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848144	EXACT			2025-12-04
EU/1/09/569/009	974883	amlodipine 5 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848144	EXACT			2025-12-04
EU/1/09/569/010	974883	amlodipine 5 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848144	EXACT			2025-12-04
EU/1/09/569/011	974883	amlodipine 5 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848144	EXACT			2025-12-04
EU/1/09/569/012	974883	amlodipine 5 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848144	EXACT			2025-12-04
EU/1/09/569/013	974859	amlodipine 10 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848134	EXACT			2025-12-04
EU/1/09/569/014	974859	amlodipine 10 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848134	EXACT			2025-12-04
EU/1/09/569/015	974859	amlodipine 10 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848134	EXACT			2025-12-04
EU/1/09/569/016	974859	amlodipine 10 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848134	EXACT			2025-12-04
EU/1/09/569/017	974859	amlodipine 10 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848134	EXACT			2025-12-04
EU/1/09/569/018	974859	amlodipine 10 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848134	EXACT			2025-12-04
EU/1/09/569/019	974859	amlodipine 10 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848134	EXACT			2025-12-04
EU/1/09/569/020	974859	amlodipine 10 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848134	EXACT			2025-12-04
EU/1/09/569/021	974859	amlodipine 10 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848134	EXACT			2025-12-04
EU/1/09/569/022	974859	amlodipine 10 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848134	EXACT			2025-12-04
EU/1/09/569/023	974859	amlodipine 10 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848134	EXACT			2025-12-04
EU/1/09/569/024	974859	amlodipine 10 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848134	EXACT			2025-12-04
EU/1/09/569/025	974885	amlodipine 5 MG / hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848149	EXACT			2025-12-04
EU/1/09/569/026	974885	amlodipine 5 MG / hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848149	EXACT			2025-12-04
EU/1/09/569/027	974885	amlodipine 5 MG / hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848149	EXACT			2025-12-04
EU/1/09/569/028	974885	amlodipine 5 MG / hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848149	EXACT			2025-12-04
EU/1/09/569/029	974885	amlodipine 5 MG / hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Exforge HCT]	848149	EXACT			2025-12-04
